"","NSI","pi","piHC","piMetals"
"SWARM_4408",0,41.18,37.73,41.25
"SWARM_2802",0,0,0,0
"SWARM_2804",0,0,0,27.92
"SWARM_28871",0,0,0,0
"SWARM_11899",0,0,0,0
"SWARM_46748",0,0,0,0
"SWARM_1445",96.94,0,0,0
"SWARM_23307",0,0,0,0
"SWARM_20654",0,0,0,0
"SWARM_20248",0,0,0,0
"SWARM_30732",0,0,0,0
"SWARM_30731",0,0,0,0
"SWARM_57372",0,0,0,0
"SWARM_16003",40.57,54.07,47.22,48.8
"SWARM_13041",36.86,26.57,0,34.97
"SWARM_87291",0,0,0,0
"SWARM_30242",0,0,0,0
"SWARM_1041",0,0,0,0
"SWARM_25488",0,0,0,0
"SWARM_22540",0,0,27.4,0
"SWARM_13260",0,0,0,0
"SWARM_9525",0,0,0,0
"SWARM_17294",0,0,0,0
"SWARM_11608",0,0,0,0
"SWARM_1143",96.89,0,0,0
"SWARM_12952",0,0,0,0
"SWARM_12957",0,0,0,0
"SWARM_12956",0,0,0,0
"SWARM_18389",0,0,0,0
"SWARM_33465",0,0,0,0
"SWARM_18382",0,0,0,0
"SWARM_10556",0,0,0,0
"SWARM_10550",53.16,44.84,48.34,33.09
"SWARM_32736",0,0,0,0
"SWARM_91",0,0,0,0
"SWARM_94",0,0,0,0
"SWARM_3175",0,0,0,0
"SWARM_3176",97.93,0,0,0
"SWARM_3177",0,0,0,0
"SWARM_3173",44.87,0,0,0
"SWARM_849",49.84,63.5,47.94,61.61
"SWARM_22049",0,0,0,0
"SWARM_14002",0,0,0,0
"SWARM_22894",0,0,0,0
"SWARM_39262",0,0,0,0
"SWARM_17723",0,0,0,40.19
"SWARM_20230",44.79,0,0,0
"SWARM_11377",0,0,0,0
"SWARM_10026",0,0,0,0
"SWARM_18466",0,0,0,0
"SWARM_7632",87.47,0,0,0
"SWARM_4937",0,0,0,0
"SWARM_421",0,0,0,0
"SWARM_14974",0,0,0,0
"SWARM_428",0,0,0,0
"SWARM_2174",71.45,72.25,73.21,64.95
"SWARM_10856",0,0,0,0
"SWARM_10853",0,0,0,0
"SWARM_1266",0,45.8,35.96,88.34
"SWARM_1265",0,0,0,0
"SWARM_447",0,0,0,0
"SWARM_27290",0,0,0,0
"SWARM_21299",38.03,44.8,45.91,32.6
"SWARM_36675",0,0,0,0
"SWARM_154",0,0,0,55.57
"SWARM_152",0,0,0,0
"SWARM_12768",0,0,0,0
"SWARM_18517",0,0,0,0
"SWARM_10722",0,0,24.3,0
"SWARM_12549",0,0,0,0
"SWARM_5544",0,0,0,0
"SWARM_2017",0,0,0,0
"SWARM_2013",0,0,0,0
"SWARM_9107",0,0,0,0
"SWARM_1284",0,0,0,0
"SWARM_1287",0,0,0,0
"SWARM_9698",0,36.75,0,40.58
"SWARM_3495",0,0,0,0
"SWARM_6604",0,0,0,0
"SWARM_18730",0,0,0,0
"SWARM_39486",0,0,0,0
"SWARM_3517",0,0,0,0
"SWARM_37467",0,0,0,0
"SWARM_30163",0,0,0,0
"SWARM_15770",19.64,21.29,20.13,19.6
"SWARM_14427",0,0,0,0
"SWARM_9607",0,0,0,0
"SWARM_5663",0,0,0,0
"SWARM_823",0,37.39,39.97,35.64
"SWARM_25659",0,0,0,0
"SWARM_6589",0,61.72,61.72,62.64
"SWARM_19533",0,0,0,0
"SWARM_37986",0,0,0,0
"SWARM_31113",0,0,0,0
"SWARM_14131",0,0,0,0
"SWARM_30644",0,0,0,0
"SWARM_15098",0,0,0,0
"SWARM_15094",0,0,61.14,0
"SWARM_15090",27.78,0,0,0
"SWARM_14327",0,0,0,0
"SWARM_2266",63.9,0,0,0
"SWARM_2268",0,0,0,0
"SWARM_11719",0,43.02,0,44.55
"SWARM_10344",0,0,0,0
"SWARM_13489",0,0,0,0
"SWARM_6635",0,0,0,0
"SWARM_28244",0,0,0,0
"SWARM_3944",0,0,0,58.3
"SWARM_3946",0,0,0,0
"SWARM_23181",0,0,0,0
"SWARM_1543",0,0,0,0
"SWARM_1542",0,0,0,0
"SWARM_1548",0,0,0,0
"SWARM_33065",0,0,0,0
"SWARM_17574",0,0,0,0
"SWARM_16227",0,0,0,0
"SWARM_25102",0,0,0,0
"SWARM_2549",0,0,0,0
"SWARM_8727",0,0,0,0
"SWARM_8729",0,32.51,41.86,34.35
"SWARM_31017",0,0,0,0
"SWARM_293",0,0,0,0
"SWARM_295",46.55,0,0,0
"SWARM_297",0,0,0,0
"SWARM_296",0,70.5,56.98,70.24
"SWARM_18816",0,0,0,0
"SWARM_1031",0,0,0,0
"SWARM_30479",0,0,0,0
"SWARM_30477",0,0,0,0
"SWARM_15449",0,0,0,0
"SWARM_15444",0,0,0,0
"SWARM_15440",0,40.04,40.46,37.05
"SWARM_13849",0,43.63,0,39.82
"SWARM_16522",0,0,0,0
"SWARM_16520",0,0,0,0
"SWARM_16386",0,0,31.74,0
"SWARM_15873",0,0,0,0
"SWARM_40185",0,0,0,0
"SWARM_40183",0,0,0,0
"SWARM_5199",0,0,0,0
"SWARM_9084",0,0,0,0
"SWARM_42749",0,0,0,0
"SWARM_12360",0,0,0,0
"SWARM_16286",0,0,0,0
"SWARM_8714",0,0,0,0
"SWARM_46902",0,0,0,0
"SWARM_19731",0,0,0,0
"SWARM_10619",0,0,0,0
"SWARM_4785",0,0,0,0
"SWARM_5431",0,0,0,0
"SWARM_5435",0,0,0,0
"SWARM_2782",0,0,0,0
"SWARM_7496",0,0,0,0
"SWARM_7498",0,0,0,0
"SWARM_7583",0,0,0,46.01
"SWARM_9197",0,0,0,0
"SWARM_20909",0,0,0,0
"SWARM_7093",73.33,83.33,74,87.44
"SWARM_77126",0,0,0,0
"SWARM_26949",0,0,0,0
"SWARM_34061",0,0,0,0
"SWARM_743",86.24,0,0,0
"SWARM_746",0,0,0,0
"SWARM_749",0,0,0,0
"SWARM_12133",25.04,22.83,0,33.58
"SWARM_44318",0,0,0,0
"SWARM_4087",0,44.42,49.96,44.14
"SWARM_10795",34.33,0,0,31.74
"SWARM_10791",0,0,0,0
"SWARM_40340",0,0,0,0
"SWARM_2661",0,59.84,55.14,55.39
"SWARM_2665",0,0,0,0
"SWARM_37241",0,0,0,0
"SWARM_27560",0,0,0,0
"SWARM_1374",0,0,0,67.01
"SWARM_1376",21.04,0,38.43,20.37
"SWARM_22274",0,0,0,0
"SWARM_10226",0,46.76,33.27,49.98
"SWARM_17174",0,0,0,0
"SWARM_47367",0,0,0,0
"SWARM_1824",0,0,0,0
"SWARM_1826",0,0,29.79,0
"SWARM_1820",21.84,27.7,0,33.89
"SWARM_1821",71.56,57.62,60.75,0
"SWARM_27334",0,0,0,0
"SWARM_28331",0,0,0,0
"SWARM_38095",0,0,0,0
"SWARM_14588",0,0,0,0
"SWARM_14589",0,0,0,0
"SWARM_32821",0,0,0,0
"SWARM_13051",42.26,54.87,41.62,31.61
"SWARM_68311",0,0,0,0
"SWARM_4478",0,0,0,0
"SWARM_15043",0,0,0,0
"SWARM_15047",0,0,0,20.97
"SWARM_8036",0,0,0,0
"SWARM_8032",32.84,0,0,0
"SWARM_46711",0,0,0,0
"SWARM_6424",0,0,0,0
"SWARM_12558",0,0,0,0
"SWARM_18704",0,0,0,0
"SWARM_18709",0,0,0,0
"SWARM_974",0,0,0,0
"SWARM_33647",0,0,0,0
"SWARM_22704",0,0,0,0
"SWARM_3357",83.55,0,0,0
"SWARM_3352",0,0,0,78.41
"SWARM_16883",0,0,0,0
"SWARM_23172",0,0,0,0
"SWARM_818",0,0,0,0
"SWARM_14629",0,0,34.89,0
"SWARM_38932",0,0,0,0
"SWARM_16418",0,0,0,0
"SWARM_9856",0,0,0,0
"SWARM_9853",0,0,0,0
"SWARM_1669",0,0,0,0
"SWARM_1662",0,0,0,0
"SWARM_7714",0,0,0,0
"SWARM_9696",0,0,0,0
"SWARM_33560",0,0,0,0
"SWARM_38487",0,0,0,0
"SWARM_13756",0,0,0,0
"SWARM_21078",0,0,0,0
"SWARM_21075",0,0,0,0
"SWARM_21070",0,0,0,0
"SWARM_36411",0,0,0,0
"SWARM_25732",0,0,0,0
"SWARM_17243",0,0,34.59,0
"SWARM_17246",0,0,0,0
"SWARM_16597",0,24.66,0,26.24
"SWARM_16591",0,0,0,0
"SWARM_12906",44.99,53.1,38.64,74.72
"SWARM_19024",0,0,0,0
"SWARM_11160",0,0,0,0
"SWARM_6035",0,0,0,0
"SWARM_15845",0,0,0,0
"SWARM_3125",0,66.22,0,78.05
"SWARM_3123",0,0,0,0
"SWARM_3121",98.56,0,0,0
"SWARM_9716",0,0,0,0
"SWARM_19849",0,0,0,0
"SWARM_42178",0,0,0,0
"SWARM_3782",0,0,0,0
"SWARM_3784",98.21,0,0,0
"SWARM_1781",73.56,0,0,0
"SWARM_1780",94.38,0,77.37,0
"SWARM_1782",67.38,65.75,70.34,55.38
"SWARM_13506",0,0,0,0
"SWARM_13505",0,0,0,0
"SWARM_23799",0,0,0,0
"SWARM_22683",0,0,0,0
"SWARM_38564",0,0,0,0
"SWARM_9800",0,0,0,0
"SWARM_21137",0,0,0,0
"SWARM_10075",0,0,0,0
"SWARM_10070",0,0,0,0
"SWARM_10079",0,0,0,0
"SWARM_4943",96.51,0,0,0
"SWARM_4948",0,0,0,0
"SWARM_19787",0,48.28,0,0
"SWARM_19785",0,0,0,0
"SWARM_9628",0,0,0,0
"SWARM_9622",0,0,0,0
"SWARM_14158",0,0,0,0
"SWARM_41563",0,0,0,0
"SWARM_58380",0,0,0,0
"SWARM_23454",0,0,0,0
"SWARM_11260",0,0,0,0
"SWARM_10137",0,0,0,0
"SWARM_50191",0,0,0,0
"SWARM_1728",0,0,0,0
"SWARM_41256",0,0,0,0
"SWARM_2040",0,0,0,0
"SWARM_792",0,0,0,0
"SWARM_12415",0,0,0,0
"SWARM_10900",0,0,0,0
"SWARM_12379",0,0,0,0
"SWARM_4075",0,0,0,0
"SWARM_4070",0,27.28,0,30.56
"SWARM_12419",0,0,0,0
"SWARM_27340",0,0,0,0
"SWARM_21342",0,0,0,0
"SWARM_3542",62.03,65.43,55.19,57.86
"SWARM_25786",0,0,0,0
"SWARM_24442",0,0,0,0
"SWARM_24443",0,0,0,0
"SWARM_12458",0,0,0,0
"SWARM_12452",0,0,0,0
"SWARM_7890",0,0,0,0
"SWARM_11180",27.99,31.15,44.79,0
"SWARM_11182",0,23.74,34.33,21.42
"SWARM_14806",0,0,0,0
"SWARM_14801",0,0,0,0
"SWARM_859",0,66.65,0,66.89
"SWARM_858",0,0,0,0
"SWARM_56670",0,0,0,0
"SWARM_2363",97.53,0,0,0
"SWARM_7289",0,0,0,0
"SWARM_7284",0,0,0,0
"SWARM_18633",0,0,0,0
"SWARM_20778",0,0,33.1,0
"SWARM_20776",0,0,0,0
"SWARM_30610",0,0,0,0
"SWARM_8866",0,0,0,0
"SWARM_15664",0,0,0,0
"SWARM_14398",98.23,0,0,0
"SWARM_14393",0,0,0,0
"SWARM_16704",0,0,0,0
"SWARM_16702",0,28.78,23.08,53.18
"SWARM_28813",0,0,0,0
"SWARM_5161",0,0,0,0
"SWARM_20487",0,0,0,0
"SWARM_20480",0,0,0,0
"SWARM_16273",0,0,0,0
"SWARM_3312",49.64,54.98,53.23,58.69
"SWARM_7037",0,0,0,0
"SWARM_18867",0,0,0,0
"SWARM_12830",0,0,0,0
"SWARM_18248",0,0,0,0
"SWARM_10477",0,0,0,0
"SWARM_10475",0,0,0,0
"SWARM_10479",0,0,0,0
"SWARM_6140",0,31.18,0,33.22
"SWARM_7990",97.02,0,0,0
"SWARM_29261",0,0,0,0
"SWARM_3019",0,0,0,0
"SWARM_31539",0,0,0,0
"SWARM_13216",0,0,0,0
"SWARM_13219",0,0,0,0
"SWARM_21897",0,0,0,0
"SWARM_16334",0,0,0,0
"SWARM_20314",0,0,0,0
"SWARM_20315",0,0,0,0
"SWARM_61910",0,0,0,0
"SWARM_2246",0,0,0,0
"SWARM_7788",0,0,0,0
"SWARM_2494",98.31,0,0,0
"SWARM_8639",0,0,0,0
"SWARM_8637",0,0,0,0
"SWARM_4474",0,0,0,0
"SWARM_528",0,0,0,0
"SWARM_5924",97.88,0,0,0
"SWARM_5926",0,0,0,0
"SWARM_42187",0,0,0,0
"SWARM_22022",0,0,0,0
"SWARM_22027",0,0,0,0
"SWARM_5708",0,0,0,42.9
"SWARM_7414",0,0,0,0
"SWARM_27968",0,0,0,0
"SWARM_30332",23.91,23.97,23.35,18.33
"SWARM_36593",0,0,0,0
"SWARM_17785",0,0,0,0
"SWARM_12665",0,0,0,0
"SWARM_11312",0,30.08,39.57,29.48
"SWARM_11317",0,0,0,0
"SWARM_6373",0,51.24,43.16,52.05
"SWARM_7427",0,28.51,26.61,45.72
"SWARM_7425",0,65.47,0,0
"SWARM_5480",0,0,0,0
"SWARM_5481",0,0,0,0
"SWARM_5489",0,0,0,0
"SWARM_2131",0,0,0,0
"SWARM_4990",0,0,0,0
"SWARM_42616",0,0,0,0
"SWARM_8398",0,0,0,0
"SWARM_20185",0,0,0,0
"SWARM_37568",0,0,0,0
"SWARM_48904",0,0,0,0
"SWARM_10749",64.8,52.79,56.58,35.9
"SWARM_5387",27.66,26.26,44.83,23.64
"SWARM_11290",0,0,0,0
"SWARM_26604",0,0,0,0
"SWARM_9686",0,0,0,0
"SWARM_4658",0,0,0,0
"SWARM_928",0,71.1,64.87,68.51
"SWARM_8212",0,0,0,0
"SWARM_26283",0,0,0,0
"SWARM_23555",0,0,0,0
"SWARM_3485",0,0,0,0
"SWARM_29542",0,0,0,0
"SWARM_29546",0,0,0,0
"SWARM_36996",0,0,0,0
"SWARM_37489",0,0,0,0
"SWARM_31679",0,0,0,0
"SWARM_31673",0,0,0,0
"SWARM_20803",0,0,0,0
"SWARM_15718",0,0,0,0
"SWARM_15710",0,0,0,0
"SWARM_13716",0,0,0,0
"SWARM_13714",0,0,0,0
"SWARM_610",0,0,0,0
"SWARM_1879",97.3,0,0,0
"SWARM_1876",0,0,0,0
"SWARM_1874",0,0,0,0
"SWARM_2999",0,0,0,0
"SWARM_35197",0,0,0,0
"SWARM_28924",0,0,0,0
"SWARM_28920",0,0,0,0
"SWARM_3808",0,0,0,0
"SWARM_3802",0,58.19,47.06,55.09
"SWARM_44237",0,0,0,0
"SWARM_1404",0,0,0,0
"SWARM_36268",0,0,0,0
"SWARM_32518",0,0,0,0
"SWARM_24909",0,0,0,0
"SWARM_51626",0,0,0,0
"SWARM_5777",83.96,0,0,0
"SWARM_5779",36.06,46.34,25.73,89.04
"SWARM_41017",0,0,0,0
"SWARM_2205",0,0,0,0
"SWARM_8061",0,0,0,43.9
"SWARM_8068",0,0,0,0
"SWARM_6454",0,67.36,58.74,58.85
"SWARM_6458",40.22,0,0,0
"SWARM_9335",0,0,0,0
"SWARM_17063",0,0,0,0
"SWARM_47410",0,0,0,0
"SWARM_32545",0,0,0,0
"SWARM_35017",0,0,0,0
"SWARM_35012",0,0,0,0
"SWARM_38148",0,0,0,0
"SWARM_20470",0,0,0,0
"SWARM_24204",0,0,0,0
"SWARM_24200",26.97,0,0,0
"SWARM_13325",0,0,0,0
"SWARM_13321",0,0,0,0
"SWARM_17514",0,0,0,0
"SWARM_17518",0,0,0,0
"SWARM_37881",0,0,0,0
"SWARM_37882",0,0,0,0
"SWARM_10650",0,0,0,0
"SWARM_15918",0,26.47,34.35,25.32
"SWARM_4306",0,0,0,0
"SWARM_4307",0,0,0,0
"SWARM_11739",0,0,35.02,26.46
"SWARM_11732",0,0,0,0
"SWARM_6794",0,0,0,0
"SWARM_233",31.36,0,0,0
"SWARM_232",0,0,0,0
"SWARM_3672",0,67.81,59.59,65.27
"SWARM_5852",0,0,0,0
"SWARM_12268",63.69,0,0,0
"SWARM_12261",0,0,34.84,0
"SWARM_33535",0,0,0,0
"SWARM_33538",0,0,0,0
"SWARM_24772",0,0,0,0
"SWARM_11252",0,0,0,0
"SWARM_32668",0,0,0,0
"SWARM_31363",0,0,0,0
"SWARM_23867",0,0,0,0
"SWARM_53264",0,0,0,0
"SWARM_17231",0,0,0,0
"SWARM_17496",0,0,0,0
"SWARM_34150",0,0,0,0
"SWARM_15891",0,0,0,0
"SWARM_34554",0,0,0,0
"SWARM_7736",0,0,0,0
"SWARM_7738",41.16,44.74,0,38.9
"SWARM_36",0,60.5,0,69.89
"SWARM_35",0,0,0,0
"SWARM_33",0,76.59,72.49,75.51
"SWARM_30",0,0,0,0
"SWARM_3730",0,48.48,0,55
"SWARM_44728",0,0,0,0
"SWARM_1777",0,0,0,0
"SWARM_30348",0,0,0,0
"SWARM_21913",0,0,0,0
"SWARM_22677",0,0,0,41.91
"SWARM_22679",0,0,0,0
"SWARM_31282",0,0,0,0
"SWARM_21161",0,0,0,0
"SWARM_10717",0,0,0,0
"SWARM_6947",0,0,0,0
"SWARM_6949",0,0,0,0
"SWARM_486",0,0,0,0
"SWARM_487",0,0,0,0
"SWARM_11502",0,0,0,0
"SWARM_11508",0,0,0,0
"SWARM_18482",0,0,0,0
"SWARM_32012",0,0,0,0
"SWARM_959",0,0,0,0
"SWARM_42061",0,0,0,0
"SWARM_8915",0,0,0,0
"SWARM_14100",0,35.18,0,33.97
"SWARM_29826",0,0,0,0
"SWARM_36037",0,0,0,0
"SWARM_7624",0,0,0,0
"SWARM_73295",0,0,0,0
"SWARM_12224",0,0,0,0
"SWARM_20156",0,0,0,0
"SWARM_10164",0,0,0,0
"SWARM_4814",97.21,0,0,0
"SWARM_4810",0,0,0,0
"SWARM_35321",0,0,0,0
"SWARM_4029",33.41,0,0,0
"SWARM_4025",0,0,0,0
"SWARM_4024",0,0,0,0
"SWARM_4020",0,47.09,50.12,50.16
"SWARM_40322",0,0,0,0
"SWARM_5378",0,50.09,0,67.09
"SWARM_5370",0,0,0,0
"SWARM_5371",0,0,0,0
"SWARM_26276",0,0,0,0
"SWARM_37224",0,0,0,0
"SWARM_1319",0,0,0,0
"SWARM_1317",0,0,0,0
"SWARM_13176",0,0,0,0
"SWARM_13170",0,0,0,0
"SWARM_11159",0,0,0,0
"SWARM_22212",0,0,0,0
"SWARM_4595",0,48.42,43.67,51.5
"SWARM_4594",0,0,0,0
"SWARM_887",0,79.05,75.07,76.39
"SWARM_15105",0,0,0,0
"SWARM_2335",80.95,66.99,64.92,62.86
"SWARM_2338",97.83,0,0,0
"SWARM_54029",0,0,0,0
"SWARM_6525",0,0,0,0
"SWARM_6529",0,26.26,0,35.98
"SWARM_9204",50.81,53.08,51.93,45.59
"SWARM_6609",0,42.59,0,40.65
"SWARM_21476",0,0,0,0
"SWARM_21474",0,0,0,0
"SWARM_29667",0,0,0,0
"SWARM_29666",0,0,0,0
"SWARM_15691",21.04,0,33.91,0
"SWARM_15699",0,49.13,0,62.46
"SWARM_25882",0,0,0,0
"SWARM_33566",0,0,0,0
"SWARM_14566",0,0,0,0
"SWARM_13694",0,25.36,37.39,0
"SWARM_13691",0,0,0,0
"SWARM_373",0,0,0,0
"SWARM_24371",0,0,0,0
"SWARM_24377",0,0,0,0
"SWARM_24375",0,0,0,0
"SWARM_100315",0,0,0,0
"SWARM_63192",0,0,0,0
"SWARM_7942",0,0,0,0
"SWARM_4411",0,0,0,0
"SWARM_14954",0,0,0,0
"SWARM_50381",0,0,0,0
"SWARM_2813",0,0,0,0
"SWARM_2819",0,0,0,0
"SWARM_28848",0,0,0,0
"SWARM_6487",0,0,0,0
"SWARM_15424",0,0,0,0
"SWARM_21780",0,0,0,0
"SWARM_23310",17.66,21.11,35.48,0
"SWARM_35664",0,0,0,0
"SWARM_60199",0,0,0,0
"SWARM_15552",0,0,0,0
"SWARM_17306",0,0,0,0
"SWARM_23466",0,23.13,25.07,0
"SWARM_24798",0,0,0,0
"SWARM_14480",0,0,0,0
"SWARM_11795",30,26.1,36.11,0
"SWARM_18218",0,0,0,0
"SWARM_18214",0,0,0,0
"SWARM_18211",0,0,0,0
"SWARM_7641",0,0,0,0
"SWARM_44436",0,0,0,0
"SWARM_13133",0,0,0,0
"SWARM_40171",0,0,0,0
"SWARM_25215",0,0,0,0
"SWARM_20368",0,0,0,0
"SWARM_16988",0,0,0,0
"SWARM_16981",0,0,0,0
"SWARM_2442",0,0,0,0
"SWARM_2447",75.2,0,56.58,0
"SWARM_2446",0,0,0,0
"SWARM_27740",0,0,0,0
"SWARM_11617",0,0,0,0
"SWARM_18971",0,0,0,0
"SWARM_1156",0,0,0,0
"SWARM_1159",0,0,0,0
"SWARM_10569",0,0,0,0
"SWARM_10566",0,0,0,0
"SWARM_11190",0,34.29,0,48.25
"SWARM_32701",0,0,0,0
"SWARM_41873",0,0,0,0
"SWARM_38700",0,0,0,0
"SWARM_33860",0,0,0,0
"SWARM_14811",0,0,0,0
"SWARM_14812",0,0,0,0
"SWARM_24041",0,0,0,0
"SWARM_23778",0,0,0,0
"SWARM_60938",0,0,0,0
"SWARM_3974",95.47,0,0,0
"SWARM_4925",0,0,0,0
"SWARM_2182",0,0,0,0
"SWARM_1290",0,0,0,0
"SWARM_4113",0,53.56,0,79.25
"SWARM_27281",0,0,0,0
"SWARM_27284",0,0,0,0
"SWARM_25627",0,0,0,0
"SWARM_21284",0,0,0,0
"SWARM_44830",0,0,0,0
"SWARM_22398",0,0,0,0
"SWARM_22396",0,0,0,0
"SWARM_22397",0,0,0,0
"SWARM_15266",0,0,0,0
"SWARM_15268",0,0,0,0
"SWARM_147",0,0,0,0
"SWARM_143",98.78,0,0,0
"SWARM_1103",0,0,0,0
"SWARM_1102",42.36,50.99,57.93,44.19
"SWARM_3776",0,0,0,0
"SWARM_2686",98.63,0,0,0
"SWARM_10196",41.36,54.22,44.89,86.38
"SWARM_971",79.26,0,0,0
"SWARM_10193",46.73,63.89,62.22,61.91
"SWARM_10192",0,0,0,0
"SWARM_5550",0,0,0,0
"SWARM_2022",0,0,0,0
"SWARM_29982",0,0,0,0
"SWARM_26458",0,0,0,0
"SWARM_26451",0,0,0,0
"SWARM_27325",0,0,0,0
"SWARM_1819",0,64.45,69.65,62.37
"SWARM_43222",0,0,0,0
"SWARM_34124",0,0,0,0
"SWARM_34123",0,0,0,0
"SWARM_19550",33.94,35.84,41.25,0
"SWARM_34783",0,0,0,0
"SWARM_3878",0,0,0,42.54
"SWARM_17191",0,0,0,0
"SWARM_4523",0,45.66,51.69,40
"SWARM_46333",0,0,0,0
"SWARM_3855",59.39,0,45.07,0
"SWARM_3854",0,45.11,40.38,42.69
"SWARM_19522",0,0,0,0
"SWARM_19524",0,0,0,0
"SWARM_23265",0,0,0,0
"SWARM_23267",0,0,0,0
"SWARM_20798",0,0,0,0
"SWARM_39756",0,0,0,0
"SWARM_9366",85.19,0,0,0
"SWARM_9360",0,0,0,0
"SWARM_7352",38.06,42.09,50.8,34.37
"SWARM_7418",29.45,0,0,0
"SWARM_17012",0,0,0,0
"SWARM_16763",0,0,0,0
"SWARM_16764",0,0,0,0
"SWARM_27171",0,28.49,32.36,0
"SWARM_1960",52.32,0,53.25,0
"SWARM_1968",0,55.9,54.83,60.66
"SWARM_27987",0,0,0,0
"SWARM_6607",0,32.77,39.41,33.5
"SWARM_31241",0,0,0,0
"SWARM_14040",0,0,0,0
"SWARM_3952",75.38,0,0,0
"SWARM_23195",0,0,0,0
"SWARM_14680",0,0,0,0
"SWARM_14686",21.75,27.42,18.03,48.38
"SWARM_20424",0,0,0,0
"SWARM_20420",0,0,0,0
"SWARM_21772",0,0,0,0
"SWARM_17562",0,0,0,0
"SWARM_17567",0,0,0,0
"SWARM_11251",0,0,0,0
"SWARM_8717",0,0,0,0
"SWARM_6729",0,0,0,0
"SWARM_6724",0,0,0,0
"SWARM_266",0,0,0,0
"SWARM_261",0,0,0,0
"SWARM_9449",0,0,0,0
"SWARM_5829",0,0,0,0
"SWARM_7096",0,0,0,0
"SWARM_12238",0,0,0,0
"SWARM_11767",0,0,0,0
"SWARM_11760",0,0,0,0
"SWARM_42246",0,0,0,0
"SWARM_35368",0,0,0,0
"SWARM_30795",0,0,0,0
"SWARM_4255",96.07,0,0,0
"SWARM_4251",0,0,0,0
"SWARM_10239",0,0,0,0
"SWARM_65",0,66.26,71.74,62.59
"SWARM_64",53.64,0,0,0
"SWARM_63",0,0,0,0
"SWARM_69",0,38.7,0,35.82
"SWARM_547",85.89,0,0,0
"SWARM_3769",0,0,0,0
"SWARM_3765",0,0,0,47.7
"SWARM_3767",0,0,0,0
"SWARM_3760",0,0,0,53.3
"SWARM_3762",0,0,0,0
"SWARM_12376",0,0,0,0
"SWARM_17931",84.24,0,0,0
"SWARM_15056",0,0,0,0
"SWARM_21198",0,0,0,0
"SWARM_63808",0,0,0,0
"SWARM_14771",0,0,0,0
"SWARM_5716",0,0,0,0
"SWARM_27907",0,0,0,0
"SWARM_49910",0,0,0,0
"SWARM_19724",0,0,0,0
"SWARM_19729",0,0,0,0
"SWARM_11551",0,0,0,0
"SWARM_10609",0,0,28.41,0
"SWARM_18451",0,0,0,0
"SWARM_18455",0,0,0,0
"SWARM_4772",0,0,0,0
"SWARM_5424",0,0,0,0
"SWARM_5420",0,0,0,0
"SWARM_18449",0,0,0,0
"SWARM_8336",90.45,42.69,51.08,42.28
"SWARM_8334",0,0,0,0
"SWARM_3481",0,0,0,0
"SWARM_13406",0,0,0,0
"SWARM_13408",0,0,0,0
"SWARM_26527",0,0,0,0
"SWARM_46703",0,0,0,0
"SWARM_24583",0,0,0,0
"SWARM_29405",0,0,0,0
"SWARM_29400",0,0,0,0
"SWARM_17871",0,0,0,0
"SWARM_17870",0,0,0,0
"SWARM_21250",0,0,0,0
"SWARM_21256",0,0,0,0
"SWARM_21254",0,0,0,0
"SWARM_21255",0,0,0,0
"SWARM_2306",0,0,0,0
"SWARM_773",0,0,0,0
"SWARM_11455",0,0,0,0
"SWARM_11458",0,0,0,0
"SWARM_17684",0,0,0,0
"SWARM_17687",0,0,0,0
"SWARM_4092",0,0,0,52.22
"SWARM_1908",76.25,0,0,0
"SWARM_4633",0,0,0,0
"SWARM_40374",0,0,0,0
"SWARM_5320",0,0,0,0
"SWARM_2678",0,0,0,0
"SWARM_11194",0,0,0,0
"SWARM_8096",0,0,0,0
"SWARM_9765",0,0,0,0
"SWARM_1349",0,0,0,34.27
"SWARM_31618",0,0,0,0
"SWARM_10251",0,0,0,0
"SWARM_15156",0,0,0,0
"SWARM_15157",0,0,0,0
"SWARM_5697",0,0,0,0
"SWARM_5692",0,0,0,0
"SWARM_14207",0,0,0,0
"SWARM_14200",0,0,0,0
"SWARM_6575",0,0,0,0
"SWARM_6570",81.74,0,0,44.32
"SWARM_7227",0,0,0,0
"SWARM_26792",0,0,0,0
"SWARM_19345",0,0,0,0
"SWARM_18694",0,0,0,0
"SWARM_32388",0,0,0,0
"SWARM_1813",0,0,68.25,0
"SWARM_28897",0,0,0,0
"SWARM_37197",0,0,0,0
"SWARM_25854",0,0,0,0
"SWARM_14593",0,0,0,0
"SWARM_14598",0,0,0,0
"SWARM_20513",0,0,0,0
"SWARM_10656",0,0,0,0
"SWARM_4446",0,0,0,0
"SWARM_2849",0,38.79,0,49.91
"SWARM_15054",0,0,0,0
"SWARM_8003",0,0,0,0
"SWARM_7381",0,0,0,0
"SWARM_12527",0,0,0,0
"SWARM_33650",0,0,0,0
"SWARM_21565",0,0,0,0
"SWARM_3369",84.61,0,0,0
"SWARM_3360",0,0,0,0
"SWARM_14651",0,0,0,0
"SWARM_14657",0,23.41,0,0
"SWARM_14654",23.2,24.45,36.91,19.93
"SWARM_14658",0,0,0,0
"SWARM_63622",0,0,0,0
"SWARM_16401",0,0,0,0
"SWARM_12894",0,0,0,0
"SWARM_13929",0,0,0,0
"SWARM_10491",26.5,29.13,47.68,24.19
"SWARM_42826",0,0,0,0
"SWARM_3612",0,0,0,0
