Rank	Taxonpath	Taxon	DA01S	OSS04S	OSS11S	OSS11A1S	OSS21A1S	OSS22A1S	OSS11B1S	OSS21B1S	OSS22B1S	OSS11D1S	R319S	OSC08R	OSC08S	RIN34S	RIN35S	RIN36S	RIN38S	RIN39S	RIN40S	R220S	R313S	R314S	R315S	DA06S	DA07S	DA08S	DA09S	DA10S	DA11S	DA12S	DA13S	OSC32S	OSC16S	OSC20S	OSC30S	D19S	D02S	D22S	D23S	D27S	D28S	D29S	D03S	D30S	D31S	D33S	D35S	D05S	DP32S	BAL16S	BAL22S	BAL37S	BAL42S	BAL49S	BAL50S	BAL51S	BAL52S	BAL53S	BAL54S	BAL55S	BAL56S	R213S	R218S	OSF42S	OSF44S	OSF43S	OSF17S	VFR03S	VFR04S	VFR05S	VFR20S	VFRK01S	VFRK02S	VFRK03S	VFR32S	VFR33S	VFR34S	BRA06S	BRA07S	BRA08S	DA02S	DA03S	DA04S	DA05S	BRA16S	BRA17S	R902S	R905S	R908S	SG06S	SG07S	SG08S	SG09S	SG10S	SG11S	SG12S	SG13S
root	root	root	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
meta	Cellular organisms	Cellular organisms	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
domain	Cellular organisms;Eukaryota	Eukaryota	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
superkingdom	Cellular organisms;Eukaryota;Opisthokonta	Opisthokonta	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
kingdom	Cellular organisms;Eukaryota;Opisthokonta;Metazoa	Metazoa	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
phylum	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Arthropoda	Arthropoda	0.0350277723421	0.0572170538211	0.218385307059	0.030254981787	0.175730246332	0.284130649951	0.0309641329385	0.295385278453	0.030185424752	0.255455101625	0.0637351345255	0.0392658529218	0.0369508292115	0.148229088169	0.0311091420426	0.223138280046	0.0161501287329	0.153592954207	0.140931932389	0.0267091715849	0.0396546531473	0.023512837811	0.0425390551798	0.153504928806	0.351796742504	0.116770382395	0.276369342421	0.184596741618	0.359064460062	0.0668972594929	0.076511605693	0.0509491872229	0.0621033033372	0.0317638345149	0.0330676567887	0.0153773237137	0.0788589540412	0.13604776857	0.21431466008	0.0365513961546	0.0913078481997	0.0305501048785	0.150274991912	0.0235502890835	0.182845271636	0.0319574567399	0.0518926409452	0.0784425111991	0.125265690796	0.0907296546937	0.0293391991915	0.00802236908998	0.0799187504378	0.0711399008283	0.229288265528	0.0235401031895	0.0139252826233	0.0298075232451	0.027312599681	0.0219902139281	0.0807751729697	0.169426031227	0.259173397148	0.00429072324241	0.00885154304904	0.073151590252	0.0823069447897	0.176568239616	0.012157498254	0.0879205427712	0.309172913226	0.0561194612532	0.489169550173	0.348831146259	0.00748185371301	0.0122440039426	0.00978834705307	0.034838630255	0.0647468366437	0.0843287784925	0.149815340149	0.0293971631206	0.243125419182	0.0603316148809	0.0333121896804	0.0345395431322	0.118855633001	0.0161021166964	0.0402903621694	0.0152595550485	0.0522787811375	0.0209777341594	0.0307997584333	0.0200116824957	0.0315349651337	0.0166340508806	0.0467545812639
phylum	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Annelida	Annelida	0.799534869718	0.84137606301	0.339008991773	0.846025283908	0.421052631579	0.380996370835	0.938685971262	0.69325493335	0.779790139428	0.152063082047	0.41880224063	0.59579269051	0.669098722052	0.185945742276	0.637737411873	0.377572223339	0.53223830045	0.0369192447123	0.308892949596	0.154794727093	0.851879472801	0.661395293464	0.735906914939	0.409693318729	0.131643787399	0.521216630592	0.424949737655	0.145460257619	0.0262978916345	0.386673761831	0.2380361066	0.441036717063	0.5991283252	0.6002327796	0.790497061738	0.310126915583	0.289540412044	0.243012302466	0.408135697883	0.497905201893	0.466422364732	0.393835848163	0.307052733743	0.216967199038	0.221235664077	0.289267495749	0.516227846255	0.361066026099	0.181271305394	0.339688530279	0.100026753069	0.311286222674	0.427050500805	0.335091289518	0.117823852252	0.72197467167	0.0764767537621	0.221136243756	0.330741626794	0.166021847975	0.35957546853	0.123087556156	0.0747582012165	0.758661674689	0.816657981588	0.669103676167	0.745146782978	0.404386832439	0.908917080844	0.313702175282	0.0797865582518	0.661526449346	0.171314878893	0.24541583384	0.962590731435	0.942153104808	0.773873136604	0.807772010095	0.706486066056	0.165574888105	0.605724455387	0.512765957447	0.372084358	0.505689470995	0.730637153044	0.770496417965	0.0872397612865	0.390139649267	0.0460349374625	0.064033086138	0.0210754324854	0.152609949089	0.114427860697	0.303247301127	0.0232630360521	0.00505544683627	0.283463411054
phylum	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Brachiopoda	Brachiopoda	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000945857795173	0.0
phylum	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Bryozoa	Bryozoa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.9368228898e-05	0.0	0.0	0.0	0.0	0.0	0.000493694178897	0.000453411924734	0.0	0.0	0.0	0.0	0.0	1.39584874583e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000350213630314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.06414241311e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000548345823433	6.11197131448e-05	5.85428680151e-05	0.000521376433785	0.00396859632473	0.000173074010774	0.00722735100647	0.0142857142857	0.0
phylum	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Chaetognatha	Chaetognatha	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.21467688938e-05	0.0	6.76406926407e-05	0.000122591085176	0.0	7.55686541223e-05	0.0	0.000143280160474	0.0	0.0	0.0	0.0	0.0	0.000190174326466	0.0	5.78915883522e-05	0.0	0.00105494017379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00031121533206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
phylum	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Chordata	Chordata	0.00164075083166	2.85371839507e-05	0.000860914482495	0.000428540818513	0.000403822856374	0.000527878587925	0.0	0.0	0.000143740117867	0.00101964516348	0.000751889121418	0.00129701686122	0.000179047022224	0.00877920120573	0.00195515660515	0.000402171727328	0.00315292368273	0.00184596223562	0.0076899649764	0.00135699823375	0.000430249401236	7.9368228898e-05	0.000698478679364	0.00251916757941	0.00444785766855	0.00191648629149	0.00232923061835	0.00596921143575	0.00483639386383	0.00547341214033	0.00606552679339	0.00147777651472	0.000225676323733	0.000190456036398	0.00124230538379	0.0039233240297	0.0109984152139	0.00308848509806	0.00397522240019	0.00550309124261	0.00502484661725	0.0104540225996	0.0126496279521	0.00203789570096	0.0218845157802	0.0144200313406	0.011760630151	0.0111017334286	0.0274914778424	0.00494534096825	0.00252667875509	0.00112862226741	0.00819499894936	0.00541718020006	0.0040073177106	0.00255042213884	0.00252676499214	0.00124111824754	0.00671185539607	0.00179221665908	0.00305635789615	0.000801105840219	0.00648120450693	8.31996196589e-05	0.000130276185513	0.000784799669558	0.000316391330878	0.00063577281718	0.000223757636577	0.00300762397706	0.000889340617456	0.000731992972867	0.00038062283737	0.000434518119406	0.0	2.19034059796e-05	0.000112325294052	0.000923285254109	0.000379413048015	0.000681744079201	0.001699405877	0.00425531914894	0.00134138162307	0.00176489712508	0.00135611015114	0.000239271488691	0.00150334836682	0.00292765758117	0.00391675588166	0.000957542172602	0.00146357170038	0.00180948291725	0.000258821499439	0.00114661532138	0.00567459981367	0.0424494455316	0.000587184694052
phylum	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Cnidaria	Cnidaria	0.0554543675583	0.0282803492951	0.156447292902	0.0372830512106	0.0663615560641	0.14839986803	0.00943292749808	0.00578764276699	0.0612332902113	0.25810617905	0.0629080564919	0.0912886662047	0.046283655245	0.276375282592	0.0734195014832	0.31724646424	0.157838939296	0.093076529591	0.270899954317	0.0502089346487	0.0473417757827	0.0837334814874	0.0704270941583	0.251204819277	0.158234936482	0.124233405483	0.153091747168	0.355370046228	0.268306506461	0.2467976738	0.362212245678	0.0730703648971	0.176634037632	0.153740344937	0.0584581454754	0.139501816841	0.199492868463	0.167781952952	0.139538025125	0.267273591956	0.109741539657	0.125211448677	0.20365577483	0.0443185070697	0.287259170722	0.141666388824	0.19188972358	0.281308835941	0.236956085823	0.199375325351	0.108245890431	0.303589222166	0.176402605589	0.187938891914	0.0911664779162	0.0992905722326	0.0505165830651	0.0387746025836	0.178761297182	0.0546199362767	0.0767783972594	0.0346203386636	0.231678133413	0.0314969988709	0.0270467836257	0.114415530772	0.0635042599833	0.135172365075	0.0265593534082	0.360565153529	0.326769152585	0.157036892446	0.0410380622837	0.196358738159	0.00943606923506	0.0196473551637	0.0639933246682	0.068753975256	0.0702293551875	0.0951477606189	0.107183000589	0.256985815603	0.214322974886	0.162045422879	0.127714954395	0.0475024279019	0.34094118719	0.154638873437	0.503512024441	0.22485942466	0.453209612739	0.3842544317	0.332671900613	0.231616294918	0.315406115017	0.217808219178	0.322902649671
phylum	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Echinodermata	Echinodermata	0.00241596796773	0.00495120141544	0.0138702888846	0.0125562459824	0.00228832951945	0.00739030023095	0.00516617308325	0.0	0.0	0.00217524301543	0.118723292272	0.0389993426079	0.0567579060451	0.0247927656368	0.226653696498	0.00167571553053	0.0139609808484	0.612436892556	0.0189584285062	0.643755654159	0.00387224461113	0.00208341600857	0.0023680130837	0.00158817086528	0.00172794470577	0.00281836219336	0.00154464767322	0.0714510120731	0.00132245144714	0.0015203922612	0.00296112331646	0.11638058429	0.00544444131005	0.00617924029203	0.00206585614383	0.448391173837	0.0134072900158	0.105883564112	0.0951158796627	0.0222161831646	0.144027095306	0.17616212193	0.00757036557748	0.642532486118	0.0106149861977	0.288217250692	0.0243235358471	0.0706031292605	0.051433727692	0.186925212563	0.534273654172	0.350167768175	0.0838061217343	0.056550775316	0.420071434794	0.0273510787992	0.683237253874	0.670689958319	0.139221158958	0.714582385071	0.211661180896	0.602839998743	0.109457573038	0.0410292981518	0.00136789994789	0.00148698884758	0.0068702117562	0.0117264764058	0.00058990649643	0.00293767923341	0.0531698640579	0.0488971305875	0.000207612456747	0.00338924133136	0.000111669458403	0.000109517029898	0.000304882940997	0.00147725640657	0.00106235653444	0.00237128375374	0.0256115184927	0.00308510638298	0.00551456889485	0.00380846221727	0.00133423740677	0.00209714422441	0.00533005330053	0.0055039962526	0.00608402746951	0.00285225328009	0.00600064397155	0.00536711034779	0.00940384781296	0.00566817385284	0.0189153327122	0.00288649706458	0.00574951679593
phylum	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Entoprocta	Entoprocta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0141223634459	0.0	0.0	0.0	0.0	6.13384039747e-05	0.00828228798206	0.000324513770201	0.0917252477344	0.0	0.00391456462702
phylum	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Gastrotricha	Gastrotricha	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.63131332589e-06	0.0	0.0	0.0	0.000304553068372	1.6154740878e-05	0.0	0.0	0.0	0.0	0.000191993856197	0.0	0.0	0.000179525155962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.63310337564e-05	0.0	0.0	0.0	0.0	0.0	3.38317883483e-05	0.0	0.0	0.0	0.0	5.47006053534e-05	0.0	2.00521355524e-05	2.1690091966e-05	0.000104039713445	1.01677681749e-05	0.0	5.73246582017e-05	0.0	0.0	0.0	0.0	0.0	5.68957669549e-05	3.35863505072e-05	0.000204203449468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000602836879433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.92714340076e-05	0.0	0.0	0.0	0.0	0.0	0.0
phylum	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Gnathostomulida	Gnathostomulida	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00393523089509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000534854697807	0.0	0.0	0.00162715541594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.64446611862e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
phylum	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Hemichordata	Hemichordata	0.0204491743561	0.0	0.000717428735412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.26093541325e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.79393980569e-05	0.0	0.0	0.0	0.000377812124335	0.0	1.66705564632e-05	0.0	4.86918132831e-05	0.00210547423301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
phylum	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Mollusca	Mollusca	0.0160086101787	0.0123423320587	0.0493590969964	0.00779944289694	0.0179028132992	0.0296931705708	0.00197433366239	0.00160083736108	0.0919936754348	0.121881585208	0.0115790924698	0.143471385676	0.134553837201	0.0859834212509	0.0134645760296	0.0178296132449	0.0145805510044	0.0256877877366	0.0488807674737	0.0486473096972	0.0189166320077	0.129806738363	0.0885705037565	0.0365553121577	0.0602860708457	0.0343614718615	0.0362379247781	0.115389793995	0.0632887478274	0.050553042685	0.0862546566052	0.090667272934	0.0709046799628	0.100581949	0.0503063887997	0.0251461372373	0.0535657686212	0.0931950378339	0.0362401343085	0.0507507303485	0.0446683878848	0.0326476757561	0.0806211582012	0.0135210945103	0.0585674037394	0.0194878805055	0.0223907811246	0.0372005453483	0.212151594145	0.0221238938053	0.0554234416337	0.0069649211998	0.0381032429782	0.0534839061022	0.0425995295757	0.0493961069418	0.0129332934042	0.00899810729467	0.168062200957	0.0262573964497	0.0684153959831	0.0192579560806	0.0852278392661	0.118464372734	0.0282699322564	0.0624122263527	0.0587131912586	0.115745973439	0.0134186776602	0.0770091627614	0.141913352814	0.0450419675971	0.281730103806	0.113148518293	0.00496929089894	0.00808235680648	0.13557662992	0.0299349596832	0.0587900517899	0.610220232979	0.0481453727988	0.0620921985816	0.0849169088606	0.18364219033	0.0389991032175	0.117285253839	0.0503849482939	0.0780806276898	0.198213959318	0.0309876945644	0.0509030237391	0.0552965711832	0.0753458142812	0.0422949613829	0.0594280229243	0.0439008480104	0.0531891468696
phylum	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Nematoda	Nematoda	0.00985955774991	0.0304491752754	0.134876602258	0.0610242125562	0.0569390227487	0.0747608050148	0.0115279148843	0.0032632453899	0.0251545206267	0.113928352933	0.0199375932029	0.0402075226978	0.0431950941116	3.76789751319e-05	0.00150248487884	0.0	0.0167972353403	0.0155905967129	0.0213187147861	0.00576724249343	0.0216272032355	0.0346839160284	0.0242763931242	0.0111719605696	0.122172090493	0.0667388167388	0.0241014073457	0.0162470266146	0.0774956548024	0.0569006803755	0.0346737988347	0.0262362168921	0.00932325312421	0.0214157232039	0.024092349353	0.018589709832	0.0419017432647	0.123513666547	0.026630130642	0.00428018207759	0.0393104022653	0.0671560998714	0.07706243934	0.0207453202816	0.0249011070321	0.0264561731071	0.0269126978339	0.0140719340388	0.0163825947463	0.01533489502	0.00329954519782	0.00483985765125	0.00483294809834	0.0170254234859	0.0589772628278	0.0108173076923	0.0156472261735	0.00235812467033	0.0572169059011	0.00293013199818	0.00715389265802	0.0233577330276	0.0159288064613	0.0142984489214	0.0165306004285	0.00553490293267	0.0361590092431	0.0170952246397	0.000556003824221	0.0274183395118	0.0717189683649	0.00868631661136	0.0120761245675	0.0573129399496	0.0137353433836	0.0169532362282	0.000497440587943	0.0398448880773	0.0302392199268	0.0277440199188	0.0090991810737	0.0263829787234	0.0231015723973	0.0180205285402	0.0560160983399	0.0214218356346	0.297799644663	0.123342213895	0.131864114683	0.161356042702	0.170242660188	0.288627859903	0.33882610071	0.275685264911	0.256825047288	0.234703196347	0.120446260367
phylum	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Nemertea	Nemertea	0.0515481763581	0.0206609211803	0.0479720681079	0.00209985001071	0.21941041863	0.0514021774992	0.000109685203466	0.0	0.000143740117867	0.0481272517164	0.2920838607	0.0363520068227	0.00422998590005	0.197701582517	0.00482528797627	0.0138749245928	0.231526483182	0.0427240175255	0.133241967413	0.0568431482359	0.00403000272491	0.04825588317	0.0263036849009	0.0891292442497	0.128827877508	0.109239718615	0.0585004658461	0.0439387819218	0.157258369228	0.133148352275	0.118540452765	0.163964988064	0.0512426302576	0.0509152470638	0.0302899177845	0.0187740270683	0.185071315372	0.0367529726669	0.0335964184404	0.0600584278823	0.0819799561367	0.0493944109886	0.109996764801	0.0164748983914	0.0666211332138	0.164521721735	0.0918970169937	0.0743686294878	0.0932424303188	0.0946989415235	0.148865967123	0.00721911540417	0.150136583316	0.248273094672	0.0234340970468	0.0476665103189	0.127479973048	0.0209748983834	0.0650584795322	0.00722576240328	0.171794182844	0.0136187992837	0.12329245189	0.0238901765021	0.0972149846564	0.0517967781908	0.00153675789283	0.112779033625	0.0324719794414	0.0372106036231	0.00038114597891	0.00112238922506	0.00083044982699	0.0152081341792	0.000223338916806	8.76136239185e-05	0.00184534411656	0.00822749748661	0.0506706125624	0.000681744079201	0.0312985066638	0.0671631205674	0.0184812579179	0.0280061306953	0.00424331240841	2.81495869048e-05	0.00747118582297	0.183505577188	0.0342063346998	0.292111482357	0.120978836753	0.00665521683126	0.0183188105714	0.0327326222876	0.00782021964371	0.0412752772342	0.0779977001933
phylum	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Onychophora	Onychophora	0.000233317778815	0.0	4.78285823608e-05	0.0	0.0	6.59848234906e-05	0.0	0.0	0.000143740117867	6.79763442322e-05	7.51889121418e-05	0.000444183856582	6.71426333341e-05	0.000376789751319	0.000192626266518	0.0	0.000564497253239	0.000289126615217	0.00167504187605	0.000150777581528	0.0	0.0	0.0	0.000958378970427	0.000607980544623	0.000721500721501	0.0013239837199	0.00152596382568	0.00355172674375	0.00148238245467	0.00076416085586	0.000227350233034	0.0001269429321	0.000253941381864	0.000209377311874	0.0	0.000158478605388	2.57373758172e-05	0.0	0.000158525262133	0.0	3.38317883483e-05	0.000129407958589	2.28977045051e-05	0.000398417712513	0.000116693895242	0.00032820363212	0.000438226319548	0.000160417084419	0.000910983862572	0.000535061383431	0.000223690899847	0.00266162359039	0.000573246582017	0.0	0.000146575984991	0.000318185221232	4.13706082514e-05	0.00338915470494	0.00011379153391	0.00974004164707	0.0	0.00012463854821	4.75426398051e-05	1.44751317237e-05	0.000371747211896	0.0	0.00141282848262	0.000169513361043	0.00300762397706	0.000254097319273	0.00175678313488	0.0	0.000564873555227	0.0	0.0	1.60464705788e-05	0.0	0.000284559786011	0.00016302575807	0.000468340202323	0.000744680851064	0.000447127207691	0.000882448562538	0.0	2.81495869048e-05	0.0014577923557	0.000234212606494	0.000940021411599	0.00107978159889	0.00283932909873	0.00165613690732	0.000603916832025	0.00138459208619	0.00262556110782	0.00110893672538	0.00401242874269
phylum	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Platyhelminthes	Platyhelminthes	0.000790269895985	0.00122709890988	0.0100918308781	0.000771373473323	0.0242293713824	0.00600461893764	0.000164527805199	6.15706677339e-05	0.0030185424752	0.0137312215349	0.00365919372423	0.00257626636818	0.00190237461113	0.0	0.000770505066071	0.0	0.00357973867908	0.00515979805618	0.00997411298919	0.00217012019127	0.00791658898275	0.0100996071273	0.00388422289988	0.00722891566265	0.00735976448754	0.00410353535354	0.000612955425881	0.00727076881648	0.00967278772765	0.00463719639667	0.00797592893304	0.0179151983631	0.0166295241051	0.0267061686594	0.00393629346324	0.00958449628732	0.0200316957211	0.0178360014413	0.0323999922811	0.0183436374754	0.00538574720302	0.00957439610258	0.0309285021029	0.00921632606331	0.0528757221321	0.0156036408495	0.0408431186638	0.0381906122184	0.0206336474835	0.0138382786743	0.00218483398234	0.000579562785968	0.00353715766618	0.00547450485826	0.000566251415629	0.000850140712946	0.00256419854758	0.000403363430451	0.000996810207337	0.000256030951297	0.00023510445355	0.00394269737049	0.0107189151461	0.0037558685446	0.00149093856754	0.00313919867823	0.000723180184863	0.00120090421023	0.00154596185271	0.0337833111842	0.00254097319273	0.00136638688269	0.00107266435986	0.00690883809855	0.000111669458403	0.0	0.00935509234744	0.000205174500913	0.00682943486426	0.00173400124492	0.00705186533212	0.00443262411348	0.00149042402564	0.00106822720728	0.00196854699359	0.00171712480119	0.0168557241128	0.00685071873994	0.0121941666449	0.000346345041154	0.000263442906068	0.00116542967552	0.0143502142467	0.00283408692642	0.000367013918297	0.000799086757991	0.00291145744134
