"","ienv.cp","zenv.cp","freq","maxgrp","IndVal","obsiv.prob","zscore","5%","10%","50%","90%","95%","purity","reliability","z.median","filter"
"SWARM_12032",26.95,25,16,2,32.23,0.01,7.66,24,24.18,25,26.005,26.89775,1,1,7.79638638397059,2
"SWARM_9372",18.45,25,25,2,24.81,0.06,1.77,22.50625,22.95,24.845,26.352,26.60225,0.75,0.72,2.70933134731098,0
"SWARM_10530",25.05,25.05,21,2,35.77,0.01,6.19,25,25,25,25.465,25.81,0.99,0.98,6.47379848219812,2
"SWARM_16007",27.2,24.045,21,2,20.01,0.09,1.6,21.705,22.823,24.045,25.655,27.0525,0.6,0.7,2.77462465861239,0
"SWARM_9246",23.345,25,18,2,24.02,0.01,3.67,23.3,23.32,25,25.22,25.465,0.99,0.98,4.84696281571174,2
"SWARM_21137",21.705,20.63,33,2,37.93,0.06,2.1,21.26,21.705,24.295,27.2,27.3,0.7,0.87,3.20969273769563,0
"SWARM_15891",22.525,22.525,35,1,53.66,0.01,4.23,21.393,21.705,22.5525,26.85,26.99775,0.93,0.98,3.96273464435432,0
"SWARM_11031",28.415,27.35,11,2,58.22,0.01,10.79,26.64275,26.745,27.35,27.994,28.415,0.97,0.98,11.0029692489426,2
"SWARM_13810",22.525,22.905,15,1,24.37,0.03,2.7,22.503,22.525,23.2825,25,25,0.96,0.88,4.46936876099022,0
"SWARM_13631",26.5,26.745,25,1,29.76,0.05,2.11,22.99925,23,26,26.6,26.745,0.85,0.72,2.6242352815856,0
"SWARM_10592",22.955,23,41,2,46.5,0.01,3.45,22.53,22.95,23.1,26.0535,26.66025,0.78,1,3.91159985978271,0
"SWARM_16003",22.955,24.945,36,2,40.57,0.01,4.12,22.99775,23.375,24.71,25,25.05,0.95,0.99,4.84265264163504,2
"SWARM_10708",24,23.94,22,2,28.48,0.01,4.4,23.50325,23.8095,24.41,25,25.66075,0.95,0.94,4.59390531061697,0
"SWARM_20745",27.845,27.44,17,2,70.66,0.01,11.87,26.9475,27.1,27.695,28.803,29.38725,0.98,0.99,11.5139919249082,2
"SWARM_24772",23.035,23.085,24,1,27.51,0.06,1.84,22.79125,23,23.3325,26.032,26.31,0.83,0.65,2.44522155504613,0
"SWARM_13965",22.525,22.525,20,1,26.07,0.07,1.86,6.98,21.867,23.37,25.61,26.065,0.57,0.58,2.61667856871242,0
"SWARM_10226",22.525,22.905,17,1,39.71,0.01,6.36,19.95,21.445,22.955,24.457,25.6615,0.96,0.92,6.15963065029033,0
"SWARM_11753",24.945,24.555,26,2,34.1,0.01,5.27,23.34975,23.375,24.855,24.945,25,0.99,0.98,5.83428152911398,2
"SWARM_10548",26.5,26.5,28,1,34.15,0.02,2.61,22.8815,22.946,25.81,26.6,26.64725,0.46,0.86,2.96180964049444,0
"SWARM_16190",23.32,23.37,20,2,24.08,0.03,2.31,23.2285,23.3,23.565,25.655,26,0.9,0.88,3.47985315575777,0
"SWARM_24964",24.945,24.855,22,2,29.33,0.01,4.75,23.4695,23.779,24.8725,25,26.07025,0.93,0.94,4.8027101724102,0
"SWARM_29912",27.35,27.44,11,2,98.37,0.01,23.71,26.29,26.4,27.29,27.849,28.294,1,1,20.0792304066789,2
"SWARM_10433",28.92,27.845,16,2,68.21,0.01,11,26.4665,26.5135,27.35,28.92,29.38,1,1,10.2856711883878,2
"SWARM_11739",26,26,18,1,23.68,0.04,2.21,22.99775,23.3995,25.025,26.03,26.05,0.56,0.77,2.88690450151566,0
"SWARM_10443",23,23,18,1,27.59,0.02,3.11,23,23,23.05,25,25.74825,0.72,0.83,3.58364675194057,0
"SWARM_10278",25,24.41,22,2,30.87,0.01,5.75,23.88,24,25,25.333,25.47175,1,1,6.96896404140773,2
