Rank	Taxonpath	Taxon	DA01.1.2018	DA01.3.2018	DA01.4.2018	DA01.5.2018	OSS04.1.2019	OSS04.2.2019	OSS04.3.2019	OSS11.1.2019A	OSS11.2.2019A	OSS11.3.2019A	OSS11A1.1.2019A	OSS11A1.2.2019A	OSS11A1.3.2019A	OSS21A1.1.2019	OSS21A1.2.2019	OSS21A1.3.2019	OSS22A1.1.2019	OSS22A1.2.2019	OSS22A1.3.2019	OSS11B1.1.2019	OSS11B1.2.2019	OSS11B1.3.2019	OSS21B1.1.2019	OSS21B1.2.2019	OSS21B1.3.2019	OSS22B1.1.2019	OSS22B1.2.2019	OSS11D1.1.2019	OSS11D1.2.2019	OSS11D1.3.2019	R319.1.2019	R319.2.2019	R319.3.2019	OSC08.1.2019B	OSC08.2.2019A	OSC08.3.2019A	RIN34.1.2018	RIN34.2.2018	RIN34.3.2018	RIN35.1.2018	RIN35.2.2018	RIN35.3.2018	RIN36.1.2018	RIN38.1.2018	RIN38.2.2018	RIN38.3.2018	RIN39.1.2018	RIN39.2.2018	RIN39.3.2018	RIN40.1.2018	RIN40.2.2018	RIN40.3.2018	R220.1.2018	R220.2.2018	R220.3.2018	REG313.1.2019	REG313.2.2019	REG313.3.2019	REG314.1.2019	REG314.2.2019	REG314.3.2019	REG315.1.2019	REG315.2.2019	REG315.3.2019	OSC08.2.2019B	OSC08.3.2019B	DA06.1.2018	DA06.2.2018	DA06.3.2018	DA07.1.2018	DA07.2.2018	DA07.3.2018	DA08.1.2018	DA08.2.2018	DA08.3.2018	DA09.1.2018	DA09.2.2018	DA09.3.2018	DA10.1.2018	DA10.2.2018	DA10.3.2018	DA11.1.2018	DA11.2.2018	DA11.3.2018	DA12.1.2018	DA12.2.2018	DA12.3.2018	DA13.1.2018	DA13.2.2018	DA13.3.2018	OSC32.1.2019	OSC32.2.2019	OSC32.3.2019	OSC16.1.2019	OSC16.2.2019	OSC16.3.2019	OSC20.1.2019	OSC20.2.2019	OSC20.3.2019	OSC30.1.2019	OSC30.2.2019	OSC30.3.2019	D19.1.2018	D19.2.2018	D19.3.2018	D02.1.2018	D02.2.2018	D02.3.2018	D22.1.2018	D22.2.2018	D22.3.2018	D23.1.2018	D23.2.2018	D23.3.2018	D27.1.2018	D27.2.2018	D27.3.2018	D28.1.2018	D28.2.2018	D28.3.2018	D29.1.2018	D29.2.2018	D29.3.2018	D03.1.2018	D03.2.2018	D03.3.2018	D30.1.2018	D30.2.2018	D30.3.2018	D31.1.2018	D31.2.2018	D31.3.2018	D33.1.2018	D33.2.2018	D33.3.2018	D35.1.2018	D35.2.2018	D35.3.2018	D05.1.2018	D05.2.2018	D05.3.2018	DP32.1.2018	DP32.2.2018	DP32.3.2018	BAL16.1.2018	BAL16.2.2018	BAL16.3.2018	BAL22.1.2018	BAL22.2.2018	BAL22.3.2018	BAL37.1.2018	BAL37.2.2018	BAL37.3.2018	BAL42.1.2018	BAL42.2.2018	BAL42.3.2018	BAL49.1.2018	BAL49.2.2018	BAL49.3.2018	BAL50.1.2018	BAL50.2.2018	BAL50.3.2018	BAL51.1.2018	BAL51.2.2018	BAL51.3.2018	BAL52.1.2018	BAL52.2.2018	BAL52.3.2018	BAL53.1.2018	BAL53.2.2018	BAL53.3.2018	BAL54.1.2018	BAL54.2.2018	BAL54.3.2018	BAL55.1.2018	BAL55.2.2018	BAL55.3.2018	BAL56.1.2018	BAL56.2.2018	BAL56.3.2018	R213.1.2018	R213.2.2018	R213.3.2018	R218.1.2018	R218.2.2018	R218.3.2018	OSF42.1.2019	OSF42.2.2019	OSF42.3.2019	OSF44.1.2019	OSF44.2.2019	OSF44.3.2019	OSF43.1.2019	OSF43.2.2019	OSF43.3.2019	OSF17.1.2019	OSF17.2.2019	OSF17.3.2019	VFR03.1.2019	VFR03.2.2019	VFR03.3.2019	VFR04.1.2019	VFR04.2.2019	VFR04.3.2019	VFR05.1.2019	VFR05.2.2019	VFR05.3.2019	VFR20.1.2019	VFR20.2.2019	VFR20.3.2019	VFRK01.1.2019	VFRK01.2.2019	VFRK01.3.2019	VFRK02.1.2019	VFRK02.2.2019	VFRK02.3.2019	VFRK03.1.2019	VFRK03.2.2019	VFRK03.3.2019	VFR32.2.2019	VFR32.3.2019	VFR33.1.2019	VFR33.2.2019	VFR33.3.2019	VFR34.1.2019	VFR34.2.2019	VFR34.3.2019	BRA06.1.2019	BRA06.2.2019	BRA06.3.2019	BRA07.1.2019	BRA07.2.2019	BRA07.3.2019	BRA08.1.2019	BRA08.2.2019	BRA08.3.2019	DA02.1.2018	DA02.2.2018	DA02.3.2018	DA03.1.2018	DA03.2.2018	DA03.3.2018	DA04.1.2018	DA04.2.2018	DA04.3.2018	DA05.1.2018	DA05.2.2018	DA05.3.2018	OSC08.1.2019A	DA01.2.2018	BRA16.1.2019	BRA16.2.2019	BRA16.3.2019	BRA17.1.2019	BRA17.2.2019	BRA17.3.2019	REG902.1.2019	REG902.2.2019	REG902.3.2019	REG905.1.2019	REG905.2.2019	REG905.3.2019	REG908.1.2019	REG908.2.2019	REG908.3.2019	SG06.1.2019	SG06.2.2019	SG06.3.2019	SG07.1.2019	SG07.2.2019	SG07.3.2019	SG08.1.2019	SG08.2.2019	SG08.3.2019	SG09.1.2019	SG09.2.2019	SG09.3.2019	SG10.1.2019	SG10.2.2019	SG10.3.2019	SG11.1.2019	SG11.2.2019	SG11.3.2019	SG12.1.2019	SG12.2.2019	SG12.3.2019	SG13.1.2019	SG13.2.2019	SG13.3.2019
root	root	root	139.617647059	581.745762712	227.25	439.647058824	196.88	105.555555556	326.266666667	368.1125	377.0	259.742424242	189.095238095	90.0454545455	205.5	51.0	231.015625	296.635135135	244.28	313.166666667	199.222222222	215.851351351	115.45	15.5	47.25	68.0	62.0555555556	117.0	251.367647059	377.4453125	391.921568627	392.627272727	280.2	132.53125	736.805	771.8375	96.1	250.446428571	132.289473684	484.592592593	415.653061224	470.892857143	420.384615385	687.083333333	184.289473684	371.039215686	643.719387755	645.376190476	454.384615385	643.5	610.841836735	516.362903226	528.236263736	648.307692308	1006.35217391	358.905405405	1127.18148148	254.347222222	104.9	131.1	310.695121951	308.017857143	353.032258065	307.523809524	185.882352941	364.857142857	152.461538462	376.942307692	391.127659574	412.0	526.930769231	331.529411765	353.928571429	388.723404255	631.469135802	439.075	463.130136986	538.094202899	243.214285714	614.379518072	688.787234043	613.493243243	487.235294118	301.594594595	540.911290323	590.94	487.44	413.222222222	307.72	452.518072289	536.455696203	481.918918919	195.571428571	312.322580645	280.017857143	227.441176471	209.041666667	190.125	182.025	126.166666667	132.888888889	287.0	154.235294118	161.153846154	272.45	307.416666667	261.620689655	327.071428571	510.922535211	586.25	328.157142857	233.058823529	312.095238095	373.041666667	261.361111111	331.125	135.5	456.644736842	440.947368421	252.45	461.282608696	360.736363636	203.0	331.031914894	300.45	369.705882353	435.194029851	354.5625	384.328947368	218.605263158	151.05	415.877358491	624.516129032	467.097826087	399.841269841	353.564814815	525.125	505.442307692	607.50625	605.493243243	673.576190476	250.128205128	795.630434783	470.008333333	752.876106195	692.057894737	572.363636364	561.240384615	313.657142857	485.0	909.109649123	262.594594595	329.151162791	468.133333333	385.793103448	337.75	493.045454545	367.778846154	322.756097561	396.0625	456.529411765	154.142857143	190.0	253.166666667	376.6	185.22	278.809090909	508.007575758	406.094202899	169.195652174	351.163461538	322.948979592	272.195652174	265.629032258	170.041666667	265.214285714	57.0	362.048780488	127.346153846	268.012820513	356.5125	218.636363636	234.025	96.78125	313.1	346.181818182	462.793103448	463.242424242	162.25	93.3214285714	116.75	None	153.115384615	235.0	332.806122449	371.448275862	286.592105263	103.1	174.181818182	85.5	268.964285714	261.105263158	323.0	253.603448276	112.565217391	412.197674419	577.12804878	429.597560976	356.00877193	195.657894737	121.222222222	315.047619048	178.642857143	227.942307692	333.157894737	93.9	146.5	60.9	165.615384615	200.222222222	154.120689655	115.375	111.05	65.25	102.45	105.321428571	381.580357143	219.363636364	369.308823529	100.4	196.157894737	321.0	433.00625	266.677777778	250.0	307.630434783	236.923076923	363.789473684	738.050561798	703.25862069	749.285714286	717.570652174	586.41025641	738.840163934	704.620192308	401.508928571	444.666666667	636.552631579	433.626865672	296.160714286	150.130434783	136.636363636	93.0	144.388888889	84.5	119.0	84.6666666667	94.0	323.515151515	500.03030303	220.2	145.5	270.111111111	272.043478261	422.018518519	323.485294118	318.0	500.058823529	385.086206897	396.728571429	529.04	428.513513514	470.244186047	439.75	365.236842105	515.894736842	203.388888889	418.185185185	435.014285714	433.620689655	415.384615385	655.641025641	606.520547945	535.5	487.714285714	527.443396226	478.779069767	630.41	634.260416667	590.041666667	501.969387755
meta	Cellular organisms	Cellular organisms	139.617647059	581.745762712	227.25	439.647058824	196.88	105.555555556	326.266666667	368.1125	377.0	259.742424242	189.095238095	90.0454545455	205.5	51.0	231.015625	296.635135135	244.28	313.166666667	199.222222222	215.851351351	115.45	15.5	47.25	68.0	62.0555555556	117.0	251.367647059	377.4453125	391.921568627	392.627272727	280.2	132.53125	736.805	771.8375	96.1	250.446428571	132.289473684	484.592592593	415.653061224	470.892857143	420.384615385	687.083333333	184.289473684	371.039215686	643.719387755	645.376190476	454.384615385	643.5	610.841836735	516.362903226	528.236263736	648.307692308	1006.35217391	358.905405405	1127.18148148	254.347222222	104.9	131.1	310.695121951	308.017857143	353.032258065	307.523809524	185.882352941	364.857142857	152.461538462	376.942307692	391.127659574	412.0	526.930769231	331.529411765	353.928571429	388.723404255	631.469135802	439.075	463.130136986	538.094202899	243.214285714	614.379518072	688.787234043	613.493243243	487.235294118	301.594594595	540.911290323	590.94	487.44	413.222222222	307.72	452.518072289	536.455696203	481.918918919	195.571428571	312.322580645	280.017857143	227.441176471	209.041666667	190.125	182.025	126.166666667	132.888888889	287.0	154.235294118	161.153846154	272.45	307.416666667	261.620689655	327.071428571	510.922535211	586.25	328.157142857	233.058823529	312.095238095	373.041666667	261.361111111	331.125	135.5	456.644736842	440.947368421	252.45	461.282608696	360.736363636	203.0	331.031914894	300.45	369.705882353	435.194029851	354.5625	384.328947368	218.605263158	151.05	415.877358491	624.516129032	467.097826087	399.841269841	353.564814815	525.125	505.442307692	607.50625	605.493243243	673.576190476	250.128205128	795.630434783	470.008333333	752.876106195	692.057894737	572.363636364	561.240384615	313.657142857	485.0	909.109649123	262.594594595	329.151162791	468.133333333	385.793103448	337.75	493.045454545	367.778846154	322.756097561	396.0625	456.529411765	154.142857143	190.0	253.166666667	376.6	185.22	278.809090909	508.007575758	406.094202899	169.195652174	351.163461538	322.948979592	272.195652174	265.629032258	170.041666667	265.214285714	57.0	362.048780488	127.346153846	268.012820513	356.5125	218.636363636	234.025	96.78125	313.1	346.181818182	462.793103448	463.242424242	162.25	93.3214285714	116.75	None	153.115384615	235.0	332.806122449	371.448275862	286.592105263	103.1	174.181818182	85.5	268.964285714	261.105263158	323.0	253.603448276	112.565217391	412.197674419	577.12804878	429.597560976	356.00877193	195.657894737	121.222222222	315.047619048	178.642857143	227.942307692	333.157894737	93.9	146.5	60.9	165.615384615	200.222222222	154.120689655	115.375	111.05	65.25	102.45	105.321428571	381.580357143	219.363636364	369.308823529	100.4	196.157894737	321.0	433.00625	266.677777778	250.0	307.630434783	236.923076923	363.789473684	738.050561798	703.25862069	749.285714286	717.570652174	586.41025641	738.840163934	704.620192308	401.508928571	444.666666667	636.552631579	433.626865672	296.160714286	150.130434783	136.636363636	93.0	144.388888889	84.5	119.0	84.6666666667	94.0	323.515151515	500.03030303	220.2	145.5	270.111111111	272.043478261	422.018518519	323.485294118	318.0	500.058823529	385.086206897	396.728571429	529.04	428.513513514	470.244186047	439.75	365.236842105	515.894736842	203.388888889	418.185185185	435.014285714	433.620689655	415.384615385	655.641025641	606.520547945	535.5	487.714285714	527.443396226	478.779069767	630.41	634.260416667	590.041666667	501.969387755
domain	Cellular organisms;Eukaryota	Eukaryota	139.617647059	581.745762712	227.25	439.647058824	196.88	105.555555556	326.266666667	368.1125	377.0	259.742424242	189.095238095	90.0454545455	205.5	51.0	231.015625	296.635135135	244.28	313.166666667	199.222222222	215.851351351	115.45	15.5	47.25	68.0	62.0555555556	117.0	251.367647059	377.4453125	391.921568627	392.627272727	280.2	132.53125	736.805	771.8375	96.1	250.446428571	132.289473684	484.592592593	415.653061224	470.892857143	420.384615385	687.083333333	184.289473684	371.039215686	643.719387755	645.376190476	454.384615385	643.5	610.841836735	516.362903226	528.236263736	648.307692308	1006.35217391	358.905405405	1127.18148148	254.347222222	104.9	131.1	310.695121951	308.017857143	353.032258065	307.523809524	185.882352941	364.857142857	152.461538462	376.942307692	391.127659574	412.0	526.930769231	331.529411765	353.928571429	388.723404255	631.469135802	439.075	463.130136986	538.094202899	243.214285714	614.379518072	688.787234043	613.493243243	487.235294118	301.594594595	540.911290323	590.94	487.44	413.222222222	307.72	452.518072289	536.455696203	481.918918919	195.571428571	312.322580645	280.017857143	227.441176471	209.041666667	190.125	182.025	126.166666667	132.888888889	287.0	154.235294118	161.153846154	272.45	307.416666667	261.620689655	327.071428571	510.922535211	586.25	328.157142857	233.058823529	312.095238095	373.041666667	261.361111111	331.125	135.5	456.644736842	440.947368421	252.45	461.282608696	360.736363636	203.0	331.031914894	300.45	369.705882353	435.194029851	354.5625	384.328947368	218.605263158	151.05	415.877358491	624.516129032	467.097826087	399.841269841	353.564814815	525.125	505.442307692	607.50625	605.493243243	673.576190476	250.128205128	795.630434783	470.008333333	752.876106195	692.057894737	572.363636364	561.240384615	313.657142857	485.0	909.109649123	262.594594595	329.151162791	468.133333333	385.793103448	337.75	493.045454545	367.778846154	322.756097561	396.0625	456.529411765	154.142857143	190.0	253.166666667	376.6	185.22	278.809090909	508.007575758	406.094202899	169.195652174	351.163461538	322.948979592	272.195652174	265.629032258	170.041666667	265.214285714	57.0	362.048780488	127.346153846	268.012820513	356.5125	218.636363636	234.025	96.78125	313.1	346.181818182	462.793103448	463.242424242	162.25	93.3214285714	116.75	None	153.115384615	235.0	332.806122449	371.448275862	286.592105263	103.1	174.181818182	85.5	268.964285714	261.105263158	323.0	253.603448276	112.565217391	412.197674419	577.12804878	429.597560976	356.00877193	195.657894737	121.222222222	315.047619048	178.642857143	227.942307692	333.157894737	93.9	146.5	60.9	165.615384615	200.222222222	154.120689655	115.375	111.05	65.25	102.45	105.321428571	381.580357143	219.363636364	369.308823529	100.4	196.157894737	321.0	433.00625	266.677777778	250.0	307.630434783	236.923076923	363.789473684	738.050561798	703.25862069	749.285714286	717.570652174	586.41025641	738.840163934	704.620192308	401.508928571	444.666666667	636.552631579	433.626865672	296.160714286	150.130434783	136.636363636	93.0	144.388888889	84.5	119.0	84.6666666667	94.0	323.515151515	500.03030303	220.2	145.5	270.111111111	272.043478261	422.018518519	323.485294118	318.0	500.058823529	385.086206897	396.728571429	529.04	428.513513514	470.244186047	439.75	365.236842105	515.894736842	203.388888889	418.185185185	435.014285714	433.620689655	415.384615385	655.641025641	606.520547945	535.5	487.714285714	527.443396226	478.779069767	630.41	634.260416667	590.041666667	501.969387755
superkingdom	Cellular organisms;Eukaryota;Opisthokonta	Opisthokonta	139.617647059	581.745762712	227.25	439.647058824	196.88	105.555555556	326.266666667	368.1125	377.0	259.742424242	189.095238095	90.0454545455	205.5	51.0	231.015625	296.635135135	244.28	313.166666667	199.222222222	215.851351351	115.45	15.5	47.25	68.0	62.0555555556	117.0	251.367647059	377.4453125	391.921568627	392.627272727	280.2	132.53125	736.805	771.8375	96.1	250.446428571	132.289473684	484.592592593	415.653061224	470.892857143	420.384615385	687.083333333	184.289473684	371.039215686	643.719387755	645.376190476	454.384615385	643.5	610.841836735	516.362903226	528.236263736	648.307692308	1006.35217391	358.905405405	1127.18148148	254.347222222	104.9	131.1	310.695121951	308.017857143	353.032258065	307.523809524	185.882352941	364.857142857	152.461538462	376.942307692	391.127659574	412.0	526.930769231	331.529411765	353.928571429	388.723404255	631.469135802	439.075	463.130136986	538.094202899	243.214285714	614.379518072	688.787234043	613.493243243	487.235294118	301.594594595	540.911290323	590.94	487.44	413.222222222	307.72	452.518072289	536.455696203	481.918918919	195.571428571	312.322580645	280.017857143	227.441176471	209.041666667	190.125	182.025	126.166666667	132.888888889	287.0	154.235294118	161.153846154	272.45	307.416666667	261.620689655	327.071428571	510.922535211	586.25	328.157142857	233.058823529	312.095238095	373.041666667	261.361111111	331.125	135.5	456.644736842	440.947368421	252.45	461.282608696	360.736363636	203.0	331.031914894	300.45	369.705882353	435.194029851	354.5625	384.328947368	218.605263158	151.05	415.877358491	624.516129032	467.097826087	399.841269841	353.564814815	525.125	505.442307692	607.50625	605.493243243	673.576190476	250.128205128	795.630434783	470.008333333	752.876106195	692.057894737	572.363636364	561.240384615	313.657142857	485.0	909.109649123	262.594594595	329.151162791	468.133333333	385.793103448	337.75	493.045454545	367.778846154	322.756097561	396.0625	456.529411765	154.142857143	190.0	253.166666667	376.6	185.22	278.809090909	508.007575758	406.094202899	169.195652174	351.163461538	322.948979592	272.195652174	265.629032258	170.041666667	265.214285714	57.0	362.048780488	127.346153846	268.012820513	356.5125	218.636363636	234.025	96.78125	313.1	346.181818182	462.793103448	463.242424242	162.25	93.3214285714	116.75	None	153.115384615	235.0	332.806122449	371.448275862	286.592105263	103.1	174.181818182	85.5	268.964285714	261.105263158	323.0	253.603448276	112.565217391	412.197674419	577.12804878	429.597560976	356.00877193	195.657894737	121.222222222	315.047619048	178.642857143	227.942307692	333.157894737	93.9	146.5	60.9	165.615384615	200.222222222	154.120689655	115.375	111.05	65.25	102.45	105.321428571	381.580357143	219.363636364	369.308823529	100.4	196.157894737	321.0	433.00625	266.677777778	250.0	307.630434783	236.923076923	363.789473684	738.050561798	703.25862069	749.285714286	717.570652174	586.41025641	738.840163934	704.620192308	401.508928571	444.666666667	636.552631579	433.626865672	296.160714286	150.130434783	136.636363636	93.0	144.388888889	84.5	119.0	84.6666666667	94.0	323.515151515	500.03030303	220.2	145.5	270.111111111	272.043478261	422.018518519	323.485294118	318.0	500.058823529	385.086206897	396.728571429	529.04	428.513513514	470.244186047	439.75	365.236842105	515.894736842	203.388888889	418.185185185	435.014285714	433.620689655	415.384615385	655.641025641	606.520547945	535.5	487.714285714	527.443396226	478.779069767	630.41	634.260416667	590.041666667	501.969387755
kingdom	Cellular organisms;Eukaryota;Opisthokonta;Metazoa	Metazoa	139.617647059	581.745762712	227.25	439.647058824	196.88	105.555555556	326.266666667	368.1125	377.0	259.742424242	189.095238095	90.0454545455	205.5	51.0	231.015625	296.635135135	244.28	313.166666667	199.222222222	215.851351351	115.45	15.5	47.25	68.0	62.0555555556	117.0	251.367647059	377.4453125	391.921568627	392.627272727	280.2	132.53125	736.805	771.8375	96.1	250.446428571	132.289473684	484.592592593	415.653061224	470.892857143	420.384615385	687.083333333	184.289473684	371.039215686	643.719387755	645.376190476	454.384615385	643.5	610.841836735	516.362903226	528.236263736	648.307692308	1006.35217391	358.905405405	1127.18148148	254.347222222	104.9	131.1	310.695121951	308.017857143	353.032258065	307.523809524	185.882352941	364.857142857	152.461538462	376.942307692	391.127659574	412.0	526.930769231	331.529411765	353.928571429	388.723404255	631.469135802	439.075	463.130136986	538.094202899	243.214285714	614.379518072	688.787234043	613.493243243	487.235294118	301.594594595	540.911290323	590.94	487.44	413.222222222	307.72	452.518072289	536.455696203	481.918918919	195.571428571	312.322580645	280.017857143	227.441176471	209.041666667	190.125	182.025	126.166666667	132.888888889	287.0	154.235294118	161.153846154	272.45	307.416666667	261.620689655	327.071428571	510.922535211	586.25	328.157142857	233.058823529	312.095238095	373.041666667	261.361111111	331.125	135.5	456.644736842	440.947368421	252.45	461.282608696	360.736363636	203.0	331.031914894	300.45	369.705882353	435.194029851	354.5625	384.328947368	218.605263158	151.05	415.877358491	624.516129032	467.097826087	399.841269841	353.564814815	525.125	505.442307692	607.50625	605.493243243	673.576190476	250.128205128	795.630434783	470.008333333	752.876106195	692.057894737	572.363636364	561.240384615	313.657142857	485.0	909.109649123	262.594594595	329.151162791	468.133333333	385.793103448	337.75	493.045454545	367.778846154	322.756097561	396.0625	456.529411765	154.142857143	190.0	253.166666667	376.6	185.22	278.809090909	508.007575758	406.094202899	169.195652174	351.163461538	322.948979592	272.195652174	265.629032258	170.041666667	265.214285714	57.0	362.048780488	127.346153846	268.012820513	356.5125	218.636363636	234.025	96.78125	313.1	346.181818182	462.793103448	463.242424242	162.25	93.3214285714	116.75	None	153.115384615	235.0	332.806122449	371.448275862	286.592105263	103.1	174.181818182	85.5	268.964285714	261.105263158	323.0	253.603448276	112.565217391	412.197674419	577.12804878	429.597560976	356.00877193	195.657894737	121.222222222	315.047619048	178.642857143	227.942307692	333.157894737	93.9	146.5	60.9	165.615384615	200.222222222	154.120689655	115.375	111.05	65.25	102.45	105.321428571	381.580357143	219.363636364	369.308823529	100.4	196.157894737	321.0	433.00625	266.677777778	250.0	307.630434783	236.923076923	363.789473684	738.050561798	703.25862069	749.285714286	717.570652174	586.41025641	738.840163934	704.620192308	401.508928571	444.666666667	636.552631579	433.626865672	296.160714286	150.130434783	136.636363636	93.0	144.388888889	84.5	119.0	84.6666666667	94.0	323.515151515	500.03030303	220.2	145.5	270.111111111	272.043478261	422.018518519	323.485294118	318.0	500.058823529	385.086206897	396.728571429	529.04	428.513513514	470.244186047	439.75	365.236842105	515.894736842	203.388888889	418.185185185	435.014285714	433.620689655	415.384615385	655.641025641	606.520547945	535.5	487.714285714	527.443396226	478.779069767	630.41	634.260416667	590.041666667	501.969387755
phylum	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Arthropoda	Arthropoda	16.1	61.4	22.0	38.0833333333	19.6666666667	None	35.0833333333	46.3333333333	58.3333333333	40.0833333333	37.5	15.0	None	10.5	35.75	41.125	47.5	43.25	35.0	24.5	19.0	1.0	None	None	8.0	17.25	41.1	61.25	47.3333333333	68.0	31.0	20.1	65.1153846154	78.8928571429	None	30.9	16.9	55.0833333333	51.5	50.2	41.0833333333	49.5	25.0	42.0	51.0	55.8888888889	42.6428571429	68.4	73.1538461538	63.0555555556	69.0833333333	58.0625	93.2	27.0	109.041666667	28.25	14.0	None	36.5	50.5	45.0833333333	24.0	23.5	46.6	None	46.0	66.5	34.0	63.0	43.0	40.0	42.3333333333	65.5	56.0833333333	40.5	58.0714285714	42.25	62.0833333333	55.0	69.125	52.3888888889	32.6	49.6666666667	55.8888888889	49.0	35.125	37.25	33.7857142857	48.5714285714	39.8	None	32.125	26.1666666667	23.125	17.0	None	21.25	None	None	37.5	12.5	21.5	21.25	31.0	22.125	37.3333333333	56.5	62.8	30.5625	28.25	30.4	37.3333333333	22.1666666667	50.5	20.5	54.5555555556	46.7222222222	32.0	44.1	41.0625	26.25	49.5	21.6666666667	31.0	31.3888888889	41.0833333333	52.1666666667	26.25	21.5	34.9	49.4	118.5	47.3888888889	44.5714285714	54.0	46.3333333333	60.25	49.0	68.75	35.9	66.5454545455	40.6666666667	70.5	99.1666666667	69.0625	44.7857142857	29.6666666667	55.0	112.5	38.0	46.5	36.2	53.25	50.6666666667	70.0	46.8888888889	26.0	34.3333333333	43.0	14.6666666667	32.5	30.0	45.25	14.5	25.0833333333	48.1	32.75	15.5	33.0833333333	25.6	31.125	32.25	None	33.5	12.5	46.1	15.0	50.0	84.5	None	None	9.25	60.0	44.5714285714	52.45	50.0	None	10.25	8.0	None	21.5	45.0	39.6428571429	55.6	42.1	10.0	27.25	None	32.125	None	38.0	23.6666666667	15.125	30.0	73.0	60.0714285714	37.9	27.125	15.0	41.1	27.5	35.25	73.5	17.0	22.0	None	None	None	14.25	29.0	9.0	15.5	26.25	14.125	35.4	15.0	24.5	None	21.0	None	52.7857142857	34.6	None	35.125	21.125	29.0	102.1	74.125	85.2222222222	82.0416666667	36.25	81.25	72.2222222222	31.4	42.3333333333	84.5	52.3333333333	28.0	26.0	11.5	6.0	None	14.0	15.0	None	None	16.1666666667	33.6666666667	None	None	16.6666666667	22.25	42.125	36.25	41.0	None	24.0	26.5	49.1666666667	35.6666666667	37.5	39.5	22.5	35.25	None	None	29.25	29.0833333333	21.0	50.5625	47.0833333333	37.1666666667	38.4	31.6428571429	65.5	47.4	56.125	37.125	43.4
phylum	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Annelida	Annelida	18.5	18.0	None	14.25	17.0	None	23.5	None	15.25	13.0	None	19.5	49.0	None	20.5	16.0	16.25	17.0	14.0	14.0	None	None	None	None	6.5	None	17.25	None	None	18.5	7.5	None	28.0	11.5	8.5	24.0	16.0	40.25	15.0	None	20.25	23.0	11.5	12.5	16.5	None	26.0	19.0	None	19.0	15.0	None	37.0	20.25	24.25	None	None	24.5	21.0	15.0	19.0	22.5	14.1666666667	None	9.5	22.5	16.1666666667	None	None	None	None	23.0	18.5	14.0	16.0	None	16.0	23.25	None	None	25.0	None	None	24.0	20.0	10.25	10.25	16.0	32.25	17.5	29.0	12.25	24.25	23.0	18.0	20.0	17.5	None	None	None	18.0	None	19.0	17.0	None	36.0	None	25.4	None	17.6666666667	31.5	13.5	13.0	14.5	None	28.0	16.6666666667	21.0	24.6	None	None	29.0	None	16.5	None	None	20.0	15.0	11.0	None	46.0	17.25	16.0	17.5	21.6666666667	None	None	13.0	19.6666666667	None	31.5	20.5	None	28.25	26.25	24.5	None	21.5	21.25	18.25	20.25	32.0	None	20.0	None	32.25	19.5	None	20.5	17.25	None	33.5	17.25	20.25	17.1666666667	None	15.1666666667	None	None	None	None	24.1666666667	None	17.1666666667	14.5	12.0	None	26.5	18.125	19.0	21.5	20.5	26.5	11.5	17.5	27.5	None	23.0	16.0	None	None	None	24.0	9.0	14.125	None	16.5	None	19.5	18.25	25.0	8.25	None	26.5	12.125	13.0	14.6666666667	None	None	9.0	None	19.0	None	None	18.0	4.0	None	None	41.5	None	None	6.5	17.5	None	17.6666666667	20.25	None	None	None	18.5	13.0	10.5	None	15.125	24.25	None	22.5	None	None	12.5	21.5	30.0	37.0	22.5	19.5	24.0	None	15.25	9.5	None	None	None	9.5	None	8.0	None	None	3.0	None	None	None	4.0	13.0	None	11.5	None	None	None	None	None	None	None	None	4.0	None	8.0	None	None	None	None	None	None	None	None	None	None	None	None	None
phylum	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Brachiopoda	Brachiopoda	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
