	byOTUs	byTaxa
DA01S	0.152394013008385	0.0603050092340498
OSS04S	1.42696337794377	1.61837543338286
OSS11S	1.18081774684646	0.0470196759259259
OSS11A1S	3.33590243902439	1.72198499711483
OSS21A1S	2.27464693101575	3.37943855735267
OSS22A1S	0.891251448435689	0.650308853809197
OSS11B1S	2.40225474683544	3.48452516890285
OSS21B1S	3.4836191974823	3.50643577494692
OSS22B1S	3.40721193699917	3.31178522969568
OSS11D1S	1.77506712696586	0.169026548672566
R319S	0.386507487990958	0.789869783656311
OSC08R	0.178269896193772	0.231896923209515
OSC08S	0.302475870751154	0.299963534702808
RIN34S	2.26027002947022	1.25187382433801
RIN35S	0.810351845041069	0.82160031533307
RIN36S	4.17348404255319	3.18794877178249
RIN38S	0.0673064700648278	0.0132575757575758
RIN39S	0.0234414074496556	0.114011976047904
RIN40S	0.505832485588335	0.0502970808576595
R220S	0.0686360102852359	0.0191361819858592
R313S	0.451277330264672	0.622353136408895
R314S	1.04352223190933	1.04485600794439
R315S	0.276622971285893	0.372728903237378
DA06S	0.0501141924959217	0.643482021500062
DA07S	0.0745438622098964	0.603428069147378
DA08S	0.087076523433272	0.377017050448233
DA09S	0.128530670470756	0.347714332194566
DA10S	0.0983691431529899	0.218311242022582
DA11S	0.095676890534109	0.403233687841334
DA12S	0.0835736232569133	0.411610129001433
DA13S	0.163782154773437	0.283040540540541
OSC32S	0.187701669968865	0.375068291657911
OSC16S	0.163808703145196	0.629753683241252
OSC20S	0.0604192796989787	0.372380997222091
OSC30S	0.387814952498967	0.735841895769693
D19S	0.0647532729103726	0.0193637621023513
D02S	0.204886185243328	0.254428341384863
D22S	0.0156408869659275	0
D23S	0.0881324404761905	0.0128877376966328
D27S	0.0756653992395437	0.0043010752688172
D28S	0.0447639225181598	0.00771691547872938
D29S	0.0223774807614419	0
D03S	0.0225784447476125	0
D30S	0.00131171946075593	0
D31S	0.017274533174414	0.00370749169010483
D33S	0.0481873240638062	0.0201000253228665
D35S	0.0717513331462251	0.0336907953529937
D05S	0.0313037184474803	0.0031337729320363
DP32S	0.0300268882913713	0.0886775977491026
BAL16S	0.0480436264485344	0.0997262067734063
BAL22S	0.0369069118371367	0.0370572779821335
BAL37S	0.207997356245869	0.35281131845347
BAL42S	0.1725452445129	0.0185372511239563
BAL49S	0.124717131474104	0.013197251414713
BAL50S	0.21644407345576	0.0233833718244804
BAL51S	0.115286624203822	0.0903420038535646
BAL52S	0.142315270935961	0.391954690676735
BAL53S	0.0942434727901856	0.0447255880256593
BAL54S	0.10213933077345	0.0194889844870291
BAL55S	0.281468830059778	0.0176156255758246
BAL56S	0.0970969007453903	0.124237713739089
R213S	1.3213470644552	0.0122962338392355
R218S	0.250249028182702	0.00811440507752872
OSF42S	0.0561550861118181	0.0294584459754077
OSF44S	0.050379919546449	0.00133524082021936
OSF43S	4.37438135086671	5.07058074781225
OSF17S	0.969646302250804	0.340294117647059
VFR03S	0.0165886635465419	0.458212209302326
VFR04S	0.0481906750173974	0.0160697887970615
VFR05S	1.69051724137931	1.14889705882353
VFR20S	0.559086839749329	0.212927756653992
VFRK01S	0.165768194070081	0.127051915120779
VFRK02S	0.00104684637529443	0.0119951412086244
VFRK03S	0.00504661705585493	0.0273863636363636
VFR32S	3.07648725212465	3.49767780712139
VFR33S	3.33468286099865	3.49300457127026
VFR34S	1.56996332020106	3.10393346332539
BRA06S	0.501157308186884	0.532708704206877
BRA07S	4.89696438208311	4.89383236312989
BRA08S	1.70016983171221	0.127881892948632
DA02S	0.0473061591873473	0.675416407882107
DA03S	0.10866402592726	0.334457323498419
DA04S	0.13882472826087	0.263338705572992
DA05S	0.252331219694144	0.411024865149322
BRA16S	0.0420326738363024	0.255020632737276
BRA17S	0.256191623983127	0.00021533933890823
R902S	0.435412026726058	0.0975887911371782
R905S	0.711092985318108	0.582549268912905
R908S	0.631195840554593	0.02677690029615
SG06S	0.00310903841883189	0.687711400053313
SG07S	0.0867647058823529	1.32252315137978
SG08S	0.702819956616052	1.96564569853363
SG09S	0.135876042908224	1.35581983283459
SG10S	0.307383627608347	0.75287181637145
SG11S	0.181502086230876	1.29380354544965
SG12S	0.783935242839352	1.19058222002309
SG13S	0.168003565062389	0.781161631573594
