"cooc_method","EdgeBetweenness","interaction","interactionType","Label","method_number","method_scores","methodname_interactiontype","methodname_pval","methodname_score","name","nulldistribmean","nulldistribmedian","nulldistribsd","oriScore","pval","pval-brown-merge","qval","randdistribMean","randdistribMedian","randdistribNumNonNaNScores","randdistribSD","selected","shared interaction","shared name","weight"
"dist_bray|correl_pearson|correl_spearman|dist_kullbackleibler|sim_mutInfo","5.298740370186392","","copresence","Arthropoda->Siphonophorae","5","0.47295877904365424|0.1973532234317406|0.6595103100335401|1.8012132849162317|0.45573408505264545","dist_bray=copresence|correl_pearson=copresence|correl_spearman=copresence|dist_kullbackleibler=copresence|sim_mutInfo=unknown","dist_bray=0.2854385362908538|correl_pearson=0.23293831804602644|correl_spearman=0.017837876159520094|dist_kullbackleibler=2.118806174955523E-8|sim_mutInfo=0.21183428107292263","dist_bray=0.47295877904365424|correl_pearson=0.1973532234317406|correl_spearman=0.6595103100335401|dist_kullbackleibler=1.8012132849162317|sim_mutInfo=0.45573408505264545","Arthropoda->Siphonophorae","0.6074225914","0.60919882","0.059558662779458135","0.47295877904365424","1.119940917782003E-9","1.119940917782003E-9","8.355114783453039E-9","0.44921316733362|0.2576105576194867|0.6581971500642102|1.6284431417112304|0.5073116557966981","0.45674560498303385|0.2389095134616797|0.665413046273841|1.6597625625241903|0.5256701954035732","100.0|100.0|100.0|100.0|100.0","0.07792304501166827|0.1654964937889083|0.11021484404643182|0.47727449551348955|0.17669393014921905","false","","Arthropoda->Siphonophorae","8.355114783453039E-9"
"correl_pearson|correl_spearman|sim_mutInfo|dist_kullbackleibler","19.102908740005514","","copresence","Arthropoda->Neochromadora","4","0.04636845572972101|0.3676547444016692|0.2669408479074571|8.294164346321448","correl_pearson=copresence|correl_spearman=copresence|sim_mutInfo=unknown|dist_kullbackleibler=copresence","correl_pearson=0.39663473162273|correl_spearman=0.1946267770976245|sim_mutInfo=0.33125606414086983|dist_kullbackleibler=0.0024148249358831864","correl_pearson=0.04636845572972101|correl_spearman=0.3676547444016692|sim_mutInfo=0.2669408479074571|dist_kullbackleibler=8.294164346321448","Arthropoda->Neochromadora","-0.026896358699999998","-0.069134495","0.16811652421274947","0.04636845572972101","0.01984643013490406","0.01984643013490406","0.04759092940512708","0.08673585525469284|0.35995634275811556|0.2597992719676287|7.181843794670918","0.10363278030744791|0.37655538926238274|0.2603379032409018|6.9396179022745725","16.0|16.0|16.0|16.0","0.18800823227613936|0.1792456417353908|0.09521039101739294|1.861076293904374","false","","Arthropoda->Neochromadora","0.04759092940512708"
"dist_bray|dist_kullbackleibler|sim_mutInfo|correl_pearson|correl_spearman","3.8051587301587304","","copresence","Arthropoda->Adenophorea","5","0.5704279494758902|4.113788930880233|0.33206535855046804|0.26650744053640746|0.6018491978566302","dist_bray=copresence|dist_kullbackleibler=copresence|sim_mutInfo=unknown|correl_pearson=copresence|correl_spearman=copresence","dist_bray=0.24194598153943092|dist_kullbackleibler=1.9269862550075345E-7|sim_mutInfo=0.30050430620597757|correl_pearson=0.15527893471573845|correl_spearman=0.05052061752823911","dist_bray=0.5704279494758902|dist_kullbackleibler=4.113788930880233|sim_mutInfo=0.33206535855046804|correl_pearson=0.26650744053640746|correl_spearman=0.6018491978566302","Arthropoda->Adenophorea","0.7503263487999996","0.760166635","0.059496608850273316","0.5704279494758902","3.395775138859136E-8","3.395775138859136E-8","2.0593733100177986E-7","0.5551092635867432|3.9782510192990035|0.3525969667614445|0.321731818351821|0.5925274824790255","0.5531353501951501|3.9339860342066366|0.3382326925105159|0.2968005861435375|0.5976893839162281","90.0|90.0|90.0|90.0|90.0","0.07776234511652873|1.1111134482101628|0.13215962268891213|0.1295387380359135|0.1278607415697093","false","","Arthropoda->Adenophorea","2.0593733100177986E-7"
"correl_spearman|dist_kullbackleibler|sim_mutInfo","16.648616473616475","","copresence","Arthropoda->Glycera-alba","3","0.45337930173497243|8.024879708144564|0.1596316599950458","correl_spearman=copresence|dist_kullbackleibler=copresence|sim_mutInfo=unknown","correl_spearman=0.11383900270681041|dist_kullbackleibler=3.1353959950575216E-6|sim_mutInfo=0.33029750588386453","correl_spearman=0.45337930173497243|dist_kullbackleibler=8.024879708144564|sim_mutInfo=0.1596316599950458","Arthropoda->Glycera-alba","-0.010386225100000004","-0.010083715","0.171604613145652","0.45337930173497243","5.87855768896528E-5","5.87855768896528E-5","2.0696045796357167E-4","0.43834824033035785|6.5152563942853305|0.2498267052270551","0.44688313640825444|7.066652470619551|0.2360501139446578","54.0|54.0|54.0","0.13836418102437695|2.0667043228176016|0.09468040697842448","false","","Arthropoda->Glycera-alba","2.0696045796357167E-4"
"correl_spearman|dist_bray|dist_kullbackleibler|correl_pearson|sim_mutInfo","4.631499647676117","","copresence","Arthropoda->Clitellata","5","0.645340438959475|0.506157777422586|3.0220692458542553|0.13616527241380288|0.36229824386799514","correl_spearman=copresence|dist_bray=copresence|dist_kullbackleibler=copresence|correl_pearson=copresence|sim_mutInfo=unknown","correl_spearman=0.03227603986807581|dist_bray=0.26732664242092774|dist_kullbackleibler=9.495863650954561E-9|correl_pearson=0.28992152328400567|sim_mutInfo=0.2031159658486339","correl_spearman=0.645340438959475|dist_bray=0.506157777422586|dist_kullbackleibler=3.0220692458542553|correl_pearson=0.13616527241380288|sim_mutInfo=0.36229824386799514","Arthropoda->Clitellata","0.033117160599999994","0.010778855","0.18650796387303914","0.645340438959475","1.001141725076593E-9","1.001141725076593E-9","7.589300173967722E-9","0.6334268304732081|0.4927823050204042|2.8215873532646123|0.2031044713312262|0.46733249080746037","0.6406257257406766|0.4887532054023792|2.815552613956945|0.15437643846769822|0.47237340458877264","100.0|100.0|100.0|100.0|100.0","0.1054832255169568|0.08927162900875181|0.9088975240653595|0.17652959826206943|0.12997641167441243","false","","Arthropoda->Clitellata","7.589300173967722E-9"
"sim_mutInfo|dist_bray|dist_kullbackleibler|correl_spearman|correl_pearson","3.9485473059002465","","copresence","Arthropoda->Plotocnide-borealis","5","0.5893703029185176|0.4654369509640198|1.865157880172636|0.7239545017082982|0.5055603639371823","sim_mutInfo=unknown|dist_bray=copresence|dist_kullbackleibler=copresence|correl_spearman=copresence|correl_pearson=copresence","sim_mutInfo=0.1860605967742418|dist_bray=0.16792491904524387|dist_kullbackleibler=1.3100631690576847E-13|correl_spearman=0.009270359540413331|correl_pearson=0.10688177736773091","sim_mutInfo=0.5893703029185176|dist_bray=0.4654369509640198|dist_kullbackleibler=1.865157880172636|correl_spearman=0.7239545017082982|correl_pearson=0.5055603639371823","Arthropoda->Plotocnide-borealis","0.1714510679","0.16744595","0.059849572798485524","0.5893703029185176","1.1102230246251565E-16","1.1102230246251565E-16","1.7393494052460785E-15","0.5272277255882774|0.44105315255921823|1.8031501272022874|0.707635676487934|0.5169933939887152","0.5381716613174286|0.4408455583402415|1.7394161684917135|0.7057898059675493|0.5558887752821571","100.0|100.0|100.0|100.0|100.0","0.15890280035584428|0.07120610306945475|0.4968206079409738|0.09505626998004466|0.1943287029322054","false","","Arthropoda->Plotocnide-borealis","1.7393494052460785E-15"
"dist_bray|dist_kullbackleibler|correl_pearson|correl_spearman|sim_mutInfo","4.601327267503738","","copresence","Arthropoda->Basommatophora","5","0.6401019049844865|5.270969110576367|0.16666115597224568|0.4409434085760584|0.246615774587029","dist_bray=copresence|dist_kullbackleibler=copresence|correl_pearson=copresence|correl_spearman=copresence|sim_mutInfo=unknown","dist_bray=0.32811693094199534|dist_kullbackleibler=2.5876616633291327E-4|correl_pearson=0.2798927436670967|correl_spearman=0.12099817204655605|sim_mutInfo=0.37166979660516325","dist_bray=0.6401019049844865|dist_kullbackleibler=5.270969110576367|correl_pearson=0.16666115597224568|correl_spearman=0.4409434085760584|sim_mutInfo=0.246615774587029","Arthropoda->Basommatophora","0.7400641955","0.73977216","0.06642757631028254","0.6401019049844865","5.201909205593269E-4","5.201909205593269E-4","0.0015474033712840737","0.6129158885575214|4.692543387977347|0.2050077588228528|0.43363923574247165|0.26498922786745066","0.617031147132491|4.689325875211046|0.17575338025881587|0.45713217231837344|0.2652677796925613","82.0|82.0|82.0|82.0|82.0","0.08159605771229385|1.1772240684530193|0.13293330506260306|0.1417656437521701|0.09809677502950173","false","","Arthropoda->Basommatophora","0.0015474033712840737"
"correl_pearson|sim_mutInfo|dist_bray|dist_kullbackleibler|correl_spearman","9.38447116049856","","copresence","Arthropoda->Metridium","5","0.1368627520139|0.26135083179150653|0.7043060086301314|5.186957136793875|0.38258447001898194","correl_pearson=copresence|sim_mutInfo=unknown|dist_bray=copresence|dist_kullbackleibler=copresence|correl_spearman=copresence","correl_pearson=0.27127045059191834|sim_mutInfo=0.42141884054907774|dist_bray=0.34930074293192526|dist_kullbackleibler=3.329639712301713E-5|correl_spearman=0.1611358765531547","correl_pearson=0.1368627520139|sim_mutInfo=0.26135083179150653|dist_bray=0.7043060086301314|dist_kullbackleibler=5.186957136793875|correl_spearman=0.38258447001898194","Arthropoda->Metridium","-0.02682529240000002","-0.062737495","0.16462180230254994","0.1368627520139","1.0728069752330427E-4","1.0728069752330427E-4","3.56338712621576E-4","0.17325192467330977|0.22782979856867253|0.6642770364378426|4.665799753860352|0.36807355411986586","0.15352883388278177|0.2235406197044678|0.6721870684381812|4.740521202891239|0.37473544527838865","62.0|62.0|62.0|62.0|62.0","0.10794340515412494|0.11341370890839904|0.06404553789894894|0.8328585526670228|0.14737828424625635","false","","Arthropoda->Metridium","3.56338712621576E-4"
"sim_mutInfo|dist_kullbackleibler|correl_spearman|correl_pearson|dist_bray","6.18547541047541","","copresence","Arthropoda->Anthozoa","5","0.5819059875721813|1.7098336779908712|0.7110823487579747|0.20359678301470885|0.4853848074156004","sim_mutInfo=unknown|dist_kullbackleibler=copresence|correl_spearman=copresence|correl_pearson=copresence|dist_bray=copresence","sim_mutInfo=0.1632300478596787|dist_kullbackleibler=3.4418489169851796E-8|correl_spearman=0.012423096241501952|correl_pearson=0.23673270068741858|dist_bray=0.2629254307863369","sim_mutInfo=0.5819059875721813|dist_kullbackleibler=1.7098336779908712|correl_spearman=0.7110823487579747|correl_pearson=0.20359678301470885|dist_bray=0.4853848074156004","Arthropoda->Anthozoa","0.17175125599999996","0.16166077","0.06831709513241484","0.5819059875721813","8.881585467079844E-10","8.881585467079844E-10","6.7875531211829705E-9","0.5480297938487737|1.5984072802865308|0.6828046905158495|0.24564933636288097|0.47594179587538876","0.5509265072211551|1.5971197952779645|0.7043563551798688|0.23150685512047883|0.4749781254463666","100.0|100.0|100.0|100.0|100.0","0.14704244644976372|0.3366702818060456|0.10031730235039893|0.12000038612990153|0.06551996704904996","false","","Arthropoda->Anthozoa","6.7875531211829705E-9"
"correl_spearman|dist_kullbackleibler|correl_pearson|dist_bray|sim_mutInfo","4.217799683976155","","copresence","Arthropoda->Chromadorida","5","0.5371131603894621|3.570716745063014|0.17503138518001923|0.5558057859594567|0.29351791127810145","correl_spearman=copresence|dist_kullbackleibler=copresence|correl_pearson=copresence|dist_bray=copresence|sim_mutInfo=unknown","correl_spearman=0.04439669254078821|dist_kullbackleibler=6.760443316267128E-10|correl_pearson=0.24008476999891126|dist_bray=0.3004205160340714|sim_mutInfo=0.2722309675048755","correl_spearman=0.5371131603894621|dist_kullbackleibler=3.570716745063014|correl_pearson=0.17503138518001923|dist_bray=0.5558057859594567|sim_mutInfo=0.29351791127810145","Arthropoda->Chromadorida","-0.06602279240000002","-0.061610035","0.15707524624053942","0.5371131603894621","8.943834561847552E-11","8.943834561847552E-11","8.242357341310489E-10","0.5126799163831424|3.449454313326287|0.21197287061775483|0.5322534288458513|0.3779656186844765","0.5301867168119749|3.3517787806215087|0.1931042621930225|0.5421590637989796|0.3808441531260448","100.0|100.0|100.0|100.0|100.0","0.11563662378415258|0.8640814761107094|0.1470714898053336|0.0710709806088092|0.13263031807248338","false","","Arthropoda->Chromadorida","8.242357341310489E-10"
"correl_pearson|dist_bray|sim_mutInfo|correl_spearman|dist_kullbackleibler","4.231699346405229","","copresence","Arthropoda->Crinoidea","5","0.4680108615675721|0.4890199012851135|0.21187638849706358|0.5259374560371868|3.0749044357802457","correl_pearson=copresence|dist_bray=copresence|sim_mutInfo=unknown|correl_spearman=copresence|dist_kullbackleibler=copresence","correl_pearson=0.09594211720556939|dist_bray=0.22534921410558506|sim_mutInfo=0.34703807245988094|correl_spearman=0.07617805804960143|dist_kullbackleibler=1.1313358480036229E-5","correl_pearson=0.4680108615675721|dist_bray=0.4890199012851135|sim_mutInfo=0.21187638849706358|correl_spearman=0.5259374560371868|dist_kullbackleibler=3.0749044357802457","Arthropoda->Crinoidea","-0.0350334249","-0.04864602","0.17087277846668414","0.4680108615675721","2.876004008389721E-6","2.876004008389721E-6","1.3187530575055305E-5","0.47966119608737473|0.48051050884291446|0.2972218940571366|0.5207127303015351|3.071958391985836","0.4997322646298057|0.4754359100413407|0.28424632252715987|0.5155571824203611|2.994771592279315","100.0|100.0|100.0|100.0|100.0","0.15554691402986545|0.08011363423197873|0.10348673626403654|0.125085911752425|0.9775999114365462","false","","Arthropoda->Crinoidea","1.3187530575055305E-5"
"dist_kullbackleibler|correl_spearman|dist_bray|sim_mutInfo|correl_pearson","8.73986928104575","","copresence","Arthropoda->Hexanauplia","5","1.0626786163654556|0.8087596573717414|0.3836572956361336|0.7611751246869665|0.3848244989000612","dist_kullbackleibler=copresence|correl_spearman=copresence|dist_bray=copresence|sim_mutInfo=unknown|correl_pearson=copresence","dist_kullbackleibler=1.1116663145571692E-12|correl_spearman=0.002589767162944401|dist_bray=0.15809999363143246|sim_mutInfo=0.07565311119735507|correl_pearson=0.09975721561653805","dist_kullbackleibler=1.0626786163654556|correl_spearman=0.8087596573717414|dist_bray=0.3836572956361336|sim_mutInfo=0.7611751246869665|correl_pearson=0.3848244989000612","Arthropoda->Hexanauplia","4.924747355","4.661139309999999","1.0987749256558639","1.0626786163654556","0.0","0.0","0.0","0.9033843226101872|0.7928642966730177|0.35226322332648247|0.7718651072872413|0.45606154739106736","0.8784506395022226|0.8089712949818029|0.3493752395625025|0.7930523376535874|0.4598131934440225","100.0|100.0|100.0|100.0|100.0","0.3281771877442412|0.08845247767434249|0.06754480412867718|0.17222586264635634|0.1752369303261233","false","","Arthropoda->Hexanauplia","0.0"
"correl_pearson|dist_bray|dist_kullbackleibler|sim_mutInfo|correl_spearman","4.939974046903941","","copresence","Arthropoda->Monogononta","5","0.3690213558407068|0.4115386440489298|1.3830762664612752|0.33288663330067125|0.6305231177170397","correl_pearson=copresence|dist_bray=copresence|dist_kullbackleibler=copresence|sim_mutInfo=unknown|correl_spearman=copresence","correl_pearson=0.12974656874081164|dist_bray=0.20293260265957713|dist_kullbackleibler=8.740403956153386E-10|sim_mutInfo=0.20105049967453403|correl_spearman=0.035659767187669944","correl_pearson=0.3690213558407068|dist_bray=0.4115386440489298|dist_kullbackleibler=1.3830762664612752|sim_mutInfo=0.33288663330067125|correl_spearman=0.6305231177170397","Arthropoda->Monogononta","-0.05868375520000001","-0.077615565","0.1664447989311536","0.3690213558407068","2.0410340084708878E-11","2.0410340084708878E-11","1.93795148279054E-10","0.40486253077185536|0.3924531080585249|1.3029826411107541|0.48219157849115696|0.6056190137006507","0.42470575231814134|0.38792273816876405|1.2533271554105574|0.4552785644532915|0.6215326241982717","100.0|100.0|100.0|100.0|100.0","0.16899888016066847|0.05629519892007494|0.35388099630772046|0.14300092561146163|0.11225523430157347","false","","Arthropoda->Monogononta","1.93795148279054E-10"
"dist_kullbackleibler|dist_bray|correl_pearson|correl_spearman|sim_mutInfo","8.058599955045977","","copresence","Arthropoda->Leptothecata","5","2.1230998248534365|0.5645519075799459|0.08101322124993195|0.6392511223211118|0.420304511321524","dist_kullbackleibler=copresence|dist_bray=copresence|correl_pearson=copresence|correl_spearman=copresence|sim_mutInfo=unknown","dist_kullbackleibler=1.0449666244416456E-5|dist_bray=0.3274408265079619|correl_pearson=0.3069817766081756|correl_spearman=0.05047227240762647|sim_mutInfo=0.18754815076502052","dist_kullbackleibler=2.1230998248534365|dist_bray=0.5645519075799459|correl_pearson=0.08101322124993195|correl_spearman=0.6392511223211118|sim_mutInfo=0.420304511321524","Arthropoda->Leptothecata","4.7844065328","4.77425526","1.0939896038717574","2.1230998248534365","4.5374466938197244E-6","4.5374466938197244E-6","1.993084061771281E-5","1.9039556758590128|0.5404455345168433|0.1135077183772486|0.6150689002101984|0.5683683717896248","1.838102334958306|0.5419214523734905|0.11155217198136652|0.636309241704144|0.5468551851496648","100.0|100.0|100.0|100.0|100.0","0.4582575641337484|0.06719322947535362|0.10749216901296031|0.15207731348105316|0.20178091906696735","false","","Arthropoda->Leptothecata","1.993084061771281E-5"
"dist_kullbackleibler|dist_bray|correl_spearman|sim_mutInfo|correl_pearson","9.294611760788229","","copresence","Arthropoda->Echinocardium-flavescens","5","5.250158952828631|0.687355786983348|0.39568826483614367|0.3096560800463384|0.2031248873997404","dist_kullbackleibler=copresence|dist_bray=copresence|correl_spearman=copresence|sim_mutInfo=unknown|correl_pearson=copresence","dist_kullbackleibler=1.8176694696259155E-4|dist_bray=0.3692018493940613|correl_spearman=0.12848546381484427|sim_mutInfo=0.30293105684359334|correl_pearson=0.32208581277597204","dist_kullbackleibler=5.250158952828631|dist_bray=0.687355786983348|correl_spearman=0.39568826483614367|sim_mutInfo=0.3096560800463384|correl_pearson=0.2031248873997404","Arthropoda->Echinocardium-flavescens","9.0100238468","9.031945024999999","2.0642961394890227","5.250158952828631","4.128645681918952E-4","4.128645681918952E-4","0.0012559634113280954","4.947618266150762|0.6589380637582312|0.4166776815561326|0.33350141176930265|0.2265818665602732","4.7887602772333455|0.6473740533342159|0.4360753624986886|0.3267837723485312|0.2477091813204922","100.0|100.0|100.0|100.0|100.0","1.2983472640106282|0.10607493245437997|0.14810636958839948|0.1140524100873373|0.2807003831951939","false","","Arthropoda->Echinocardium-flavescens","0.0012559634113280954"
"correl_spearman|sim_mutInfo|dist_bray|correl_pearson|dist_kullbackleibler","7.372041847041847","","copresence","Arthropoda->Pholoe-baltica","5","0.3908586831568968|0.1775241817726938|0.6151254064914399|0.48116241669343884|5.3957126548391425","correl_spearman=copresence|sim_mutInfo=unknown|dist_bray=copresence|correl_pearson=copresence|dist_kullbackleibler=copresence","correl_spearman=0.14041208186307375|sim_mutInfo=0.3652038910623966|dist_bray=0.31500721931328557|correl_pearson=0.1955042855523842|dist_kullbackleibler=3.3873176258580884E-5","correl_spearman=0.3908586831568968|sim_mutInfo=0.1775241817726938|dist_bray=0.6151254064914399|correl_pearson=0.48116241669343884|dist_kullbackleibler=5.3957126548391425","Arthropoda->Pholoe-baltica","-0.018185046800000007","-0.033725315","0.16411810636629914","0.3908586831568968","5.3266803525464645E-5","5.3266803525464645E-5","1.8894639741108213E-4","0.3905942275377348|0.2813525174882295|0.5902307511123817|0.437278230069946|5.211935674693555","0.3868200798049378|0.2768504465968624|0.579085522354392|0.5428551379824431|5.094724188681731","100.0|100.0|100.0|100.0|100.0","0.14366857408421727|0.10946368902903457|0.10955060682285665|0.30496652146139397|1.1813040223664097","false","","Arthropoda->Pholoe-baltica","1.8894639741108213E-4"
"dist_bray|correl_pearson|correl_spearman|dist_kullbackleibler|sim_mutInfo","14.218489292018702","","copresence","Arthropoda->Euphysa","5","0.7419079219892407|0.036600587359594025|0.37159393051373135|6.3632451211018415|0.26733602374236787","dist_bray=copresence|correl_pearson=copresence|correl_spearman=copresence|dist_kullbackleibler=copresence|sim_mutInfo=unknown","dist_bray=0.3664231709941128|correl_pearson=0.4500526813831171|correl_spearman=0.14203210205601657|dist_kullbackleibler=0.001848824762593404|sim_mutInfo=0.38448861204289","dist_bray=0.7419079219892407|correl_pearson=0.036600587359594025|correl_spearman=0.37159393051373135|dist_kullbackleibler=6.3632451211018415|sim_mutInfo=0.26733602374236787","Arthropoda->Euphysa","0.7886716637999998","0.78563492","0.06475990413873538","0.7419079219892407","0.006534761799313227","0.006534761799313227","0.016783268009165117","0.6834658321573238|0.08169388062162894|0.3684328003866746|5.798885680232512|0.24632215331748633","0.7031920359660258|0.05212783484510363|0.39491242108208563|5.778887344992277|0.2348757113661204","54.0|54.0|54.0|54.0|54.0","0.09499502828590642|0.1521048608718622|0.13508116892186411|1.3816404684268322|0.10059605954977549","false","","Arthropoda->Euphysa","0.016783268009165117"
"correl_pearson|dist_bray|sim_mutInfo|dist_kullbackleibler|correl_spearman","5.566480737926762","","copresence","Arthropoda->Anthoathecata","5","0.12434142415876305|0.48848384411550283|0.652403608740626|1.7478805657263434|0.7017083818251955","correl_pearson=copresence|dist_bray=copresence|sim_mutInfo=unknown|dist_kullbackleibler=copresence|correl_spearman=copresence","correl_pearson=0.24346262106363253|dist_bray=0.2690440886767077|sim_mutInfo=0.1516977397062993|dist_kullbackleibler=2.3973928120479826E-7|correl_spearman=0.013451666403336893","correl_pearson=0.12434142415876305|dist_bray=0.48848384411550283|sim_mutInfo=0.652403608740626|dist_kullbackleibler=1.7478805657263434|correl_spearman=0.7017083818251955","Arthropoda->Anthoathecata","-0.08908686769999997","-0.09757911","0.12916843948298068","0.12434142415876305","8.552039298947989E-9","8.552039298947989E-9","5.621620238469307E-8","0.19345185096253914|0.4642178918024327|0.5782445194262218|1.5485587149319346|0.6864781565228337","0.16225534347732906|0.4653270025545883|0.5695312720663671|1.5622958902720911|0.7003282606507404","100.0|100.0|100.0|100.0|100.0","0.1651684084232645|0.07716800358199753|0.1593081941489822|0.4926502138981078|0.10402775051449037","false","","Arthropoda->Anthoathecata","5.621620238469307E-8"
"dist_bray|dist_kullbackleibler|sim_mutInfo|correl_spearman|correl_pearson","6.506943278389301","","copresence","Arthropoda->Hydrozoa","5","0.4129811694683049|1.2558137054291465|0.4450871179119804|0.690842245989305|0.19384810386126203","dist_bray=copresence|dist_kullbackleibler=copresence|sim_mutInfo=unknown|correl_spearman=copresence|correl_pearson=copresence","dist_bray=0.2674747337397806|dist_kullbackleibler=3.911675481269583E-4|sim_mutInfo=0.17787067698117798|correl_spearman=0.021517661478511307|correl_pearson=0.21840140166389793","dist_bray=0.4129811694683049|dist_kullbackleibler=1.2558137054291465|sim_mutInfo=0.4450871179119804|correl_spearman=0.690842245989305|correl_pearson=0.19384810386126203","Arthropoda->Hydrozoa","0.5664989391000003","0.568210055","0.05639157787474535","0.4129811694683049","4.3399807355903874E-5","4.3399807355903874E-5","1.5630581959597564E-4","0.4000305633805937|1.1418418789219686|0.5900574453005497|0.66017422694489|0.23685326337395754","0.38935861205680505|1.1442123082132158|0.5707046732617376|0.6943290766327845|0.22796647981437484","100.0|100.0|100.0|100.0|100.0","0.07198204493690268|0.3708872916736125|0.20997921096937927|0.1394003935379517|0.17939750172319263","false","","Arthropoda->Hydrozoa","1.5630581959597564E-4"
"dist_kullbackleibler|dist_bray|sim_mutInfo|correl_pearson|correl_spearman","4.535763093116034","","copresence","Arthropoda->Scyphozoa","5","1.9873936879402918|0.5113436363766077|0.2641822198519326|0.3199177180154541|0.6036838789730065","dist_kullbackleibler=copresence|dist_bray=copresence|sim_mutInfo=unknown|correl_pearson=copresence|correl_spearman=copresence","dist_kullbackleibler=7.099471666105472E-8|dist_bray=0.24467624305848146|sim_mutInfo=0.23883287032983969|correl_pearson=0.11475207557527362|correl_spearman=0.04005494760958239","dist_kullbackleibler=1.9873936879402918|dist_bray=0.5113436363766077|sim_mutInfo=0.2641822198519326|correl_pearson=0.3199177180154541|correl_spearman=0.6036838789730065","Arthropoda->Scyphozoa","5.223994269999999","5.11235339","1.2152116337831238","1.9873936879402918","4.764525329825631E-9","4.764525329825631E-9","3.245401311620357E-8","1.9440074731728407|0.49107873833504984|0.43293969269568033|0.3558272502566249|0.5919930964808254","1.9194992311657186|0.4905909588177821|0.41904559859620305|0.3459032416651837|0.6047115554235665","100.0|100.0|100.0|100.0|100.0","0.3884492591687022|0.047549112080448666|0.13669954028420064|0.10027893853456789|0.10326072023655818","false","","Arthropoda->Scyphozoa","3.245401311620357E-8"
"dist_kullbackleibler|correl_pearson|sim_mutInfo|correl_spearman|dist_bray","4.815920322850216","","copresence","Siphonophorae->Plotocnide-borealis","5","3.298323040249069|0.17472437543915817|0.6384070594750475|0.6352533631410194|0.5571845809090763","dist_kullbackleibler=copresence|correl_pearson=copresence|sim_mutInfo=unknown|correl_spearman=copresence|dist_bray=copresence","dist_kullbackleibler=1.6008012729384902E-5|correl_pearson=0.29652759778811566|sim_mutInfo=0.17731247787324805|correl_spearman=0.03977865318701068|dist_bray=0.3018915094317094","dist_kullbackleibler=3.298323040249069|correl_pearson=0.17472437543915817|sim_mutInfo=0.6384070594750475|correl_spearman=0.6352533631410194|dist_bray=0.5571845809090763","Siphonophorae->Plotocnide-borealis","7.645199440700003","7.165166125","2.1624597870966733","3.298323040249069","4.616821388747638E-6","4.616821388747638E-6","2.0170701758332293E-5","3.0794529783973723|0.21260913581510552|0.5765679774870001|0.6337852278862779|0.5423813500135366","2.9231547971067373|0.19256872975637015|0.5707544140020271|0.6364836625803301|0.5401241115938105","100.0|100.0|100.0|100.0|100.0","1.205376602349049|0.15919402975827573|0.1911202856069333|0.13047181911964986|0.07885532858504582","false","","Siphonophorae->Plotocnide-borealis","2.0170701758332293E-5"
"sim_mutInfo|dist_bray|correl_spearman|correl_pearson|dist_kullbackleibler","2.9444444444444446","","copresence","Siphonophorae->Hydrozoa","5","0.48589105122901755|0.2733142292694377|0.7736821559660266|0.6862543709825641|0.902599212456777","sim_mutInfo=unknown|dist_bray=copresence|correl_spearman=copresence|correl_pearson=copresence|dist_kullbackleibler=copresence","sim_mutInfo=0.19511795800201537|dist_bray=0.09107240671097272|correl_spearman=0.0010085407148879844|correl_pearson=0.00803942400097818|dist_kullbackleibler=4.187772351116337E-11","sim_mutInfo=0.48589105122901755|dist_bray=0.2733142292694377|correl_spearman=0.7736821559660266|correl_pearson=0.6862543709825641|dist_kullbackleibler=0.902599212456777","Siphonophorae->Hydrozoa","0.16662662309999998","0.1540875","0.06330964321246914","0.48589105122901755","1.1102230246251565E-16","1.1102230246251565E-16","1.7393494052460785E-15","0.541586757640218|0.2734284286944698|0.7647129803067915|0.696348820480376|0.8959384364455505","0.5580442818515432|0.27519883675249596|0.7746339193227821|0.7002068336997345|0.841484237742079","100.0|100.0|100.0|100.0|100.0","0.19045490497724601|0.04493777515560991|0.06816373590910643|0.09896201121511125|0.27235632196514903","false","","Siphonophorae->Hydrozoa","1.7393494052460785E-15"
"correl_pearson|dist_kullbackleibler|sim_mutInfo|dist_bray|correl_spearman","3.2984995396760106","","copresence","Siphonophorae->Halichondrida","5","0.5097456151949373|1.9156072388052265|0.37688137009960165|0.4288718559573572|0.7666341980735197","correl_pearson=copresence|dist_kullbackleibler=copresence|sim_mutInfo=unknown|dist_bray=copresence|correl_spearman=copresence","correl_pearson=0.06575054526425239|dist_kullbackleibler=4.440892098500626E-16|sim_mutInfo=0.19305441196685463|dist_bray=0.1641040877258919|correl_spearman=0.003691719037610841","correl_pearson=0.5097456151949373|dist_kullbackleibler=1.9156072388052265|sim_mutInfo=0.37688137009960165|dist_bray=0.4288718559573572|correl_spearman=0.7666341980735197","Siphonophorae->Halichondrida","-0.0201229061","-0.029268830000000003","0.15842794415588157","0.5097456151949373","0.0","0.0","0.0","0.5314493768626312|1.891932176190232|0.5146076862673636|0.4291058336131094|0.7563933707375804","0.5161298325842711|1.745991437977577|0.5190170202727834|0.43292593095427767|0.7748628411385202","100.0|100.0|100.0|100.0|100.0","0.13374634299531052|0.5955545702426223|0.16306539522192864|0.07046408291536436|0.08293260436697052","false","","Siphonophorae->Halichondrida","0.0"
