"","NSI","piMetals","pi","piHC"
"SWARM_22680",NA,NA,NA,NA
"SWARM_22538",NA,NA,NA,NA
"SWARM_22534",NA,NA,NA,NA
"SWARM_339",27.35,NA,NA,NA
"SWARM_10076",NA,NA,NA,NA
"SWARM_10074",NA,NA,NA,NA
"SWARM_10073",NA,NA,NA,NA
"SWARM_10070",NA,NA,NA,NA
"SWARM_10071",NA,NA,NA,NA
"SWARM_15239",NA,NA,NA,NA
"SWARM_15231",NA,NA,NA,NA
"SWARM_14317",NA,NA,NA,NA
"SWARM_2258",NA,NA,NA,NA
"SWARM_2259",NA,NA,NA,NA
"SWARM_2256",NA,NA,NA,NA
"SWARM_2257",NA,NA,NA,NA
"SWARM_2254",NA,NA,NA,NA
"SWARM_2255",NA,NA,NA,NA
"SWARM_2250",NA,NA,NA,NA
"SWARM_2251",NA,NA,NA,NA
"SWARM_4940",NA,NA,NA,NA
"SWARM_4941",NA,NA,NA,NA
"SWARM_4944",NA,NA,NA,NA
"SWARM_4945",NA,NA,NA,NA
"SWARM_4946",NA,NA,NA,NA
"SWARM_4947",NA,NA,NA,NA
"SWARM_4948",NA,NA,NA,NA
"SWARM_4949",NA,NA,NA,NA
"SWARM_5617",NA,NA,NA,NA
"SWARM_11849",NA,NA,NA,NA
"SWARM_11844",NA,NA,NA,NA
"SWARM_11847",NA,NA,NA,NA
"SWARM_11840",NA,NA,NA,NA
"SWARM_11841",NA,NA,NA,NA
"SWARM_11843",NA,NA,NA,NA
"SWARM_5613",NA,NA,NA,NA
"SWARM_5611",NA,NA,NA,NA
"SWARM_9349",NA,NA,NA,NA
"SWARM_12005",NA,NA,NA,NA
"SWARM_7372",NA,NA,NA,NA
"SWARM_7373",NA,NA,NA,NA
"SWARM_7370",NA,NA,NA,NA
"SWARM_7371",NA,NA,NA,NA
"SWARM_7992",NA,NA,NA,NA
"SWARM_7997",NA,NA,NA,NA
"SWARM_1239",NA,NA,NA,NA
"SWARM_1238",NA,NA,NA,NA
"SWARM_1235",NA,NA,NA,NA
"SWARM_1234",NA,NA,NA,NA
"SWARM_1237",NA,1.72987222906404,1.05379633430639,NA
"SWARM_1236",NA,NA,NA,NA
"SWARM_1230",14,2.7220620809387,2.40866648706897,NA
"SWARM_1233",27.2,NA,NA,NA
"SWARM_1232",NA,NA,NA,NA
"SWARM_11069",NA,NA,NA,NA
"SWARM_11064",NA,NA,NA,NA
"SWARM_11063",NA,NA,NA,NA
"SWARM_7239",NA,NA,NA,NA
"SWARM_7238",NA,NA,NA,NA
"SWARM_7236",NA,NA,NA,NA
"SWARM_1902",NA,NA,NA,NA
"SWARM_1906",28.29,NA,NA,NA
"SWARM_1905",NA,NA,NA,NA
"SWARM_1904",NA,NA,NA,NA
"SWARM_10335",NA,NA,NA,NA
"SWARM_10334",NA,NA,NA,NA
"SWARM_10337",NA,NA,NA,NA
"SWARM_10330",NA,NA,NA,NA
"SWARM_10332",NA,NA,NA,NA
"SWARM_5267",NA,NA,NA,NA
"SWARM_5265",NA,NA,NA,NA
"SWARM_5268",NA,NA,NA,NA
"SWARM_5269",NA,NA,NA,NA
"SWARM_3054",NA,NA,NA,NA
"SWARM_8694",NA,NA,NA,NA
"SWARM_66",NA,NA,NA,NA
"SWARM_37305",NA,NA,NA,NA
"SWARM_8576",NA,NA,NA,NA
"SWARM_8573",NA,NA,NA,NA
"SWARM_839",NA,NA,NA,NA
"SWARM_9621",NA,NA,NA,NA
"SWARM_28899",NA,NA,NA,NA
"SWARM_15207",NA,NA,NA,NA
"SWARM_37330",NA,NA,NA,NA
"SWARM_833",23.345,0.112876299945265,0.179335203430031,0.236111111111111
"SWARM_1578",NA,NA,NA,0.231481481481481
"SWARM_1573",NA,NA,NA,NA
"SWARM_1571",NA,NA,NA,NA
"SWARM_1576",9.135,3.10183382081281,3.64231080237411,3.16534722222222
"SWARM_1574",NA,NA,NA,NA
"SWARM_6024",NA,NA,NA,NA
"SWARM_9879",NA,NA,NA,NA
"SWARM_1178",NA,NA,NA,NA
"SWARM_1172",24.945,NA,0.329638980113118,0.190509259259259
"SWARM_1173",NA,NA,NA,NA
"SWARM_541",27.35,NA,NA,0.391388888888889
"SWARM_25120",NA,NA,NA,NA
"SWARM_542",27.44,0.115739600437876,NA,NA
"SWARM_544",27.35,3.10183382081281,3.24828725797072,NA
"SWARM_546",NA,3.10183382081281,3.24828725797072,3.16534722222222
"SWARM_22472",NA,NA,NA,NA
"SWARM_4332",NA,NA,NA,NA
"SWARM_4330",NA,NA,NA,NA
"SWARM_10134",NA,NA,NA,NA
"SWARM_10139",NA,NA,NA,NA
"SWARM_5064",NA,NA,NA,NA
"SWARM_5066",NA,NA,NA,NA
"SWARM_5061",NA,NA,NA,NA
"SWARM_5063",NA,NA,NA,NA
"SWARM_2595",NA,NA,NA,NA
"SWARM_2594",NA,NA,NA,NA
"SWARM_2591",NA,NA,NA,NA
"SWARM_2590",26.645,NA,NA,NA
"SWARM_2593",NA,NA,NA,NA
"SWARM_2592",NA,0.120364668856048,0.168149250440917,3.66375
"SWARM_7517",NA,NA,NA,NA
"SWARM_7514",NA,NA,NA,NA
"SWARM_2599",NA,NA,NA,NA
"SWARM_7510",NA,NA,NA,NA
"SWARM_8774",NA,NA,NA,NA
"SWARM_2049",NA,NA,NA,NA
"SWARM_2048",NA,NA,NA,NA
"SWARM_2047",NA,NA,NA,NA
"SWARM_2046",NA,NA,NA,NA
"SWARM_2044",NA,NA,NA,NA
"SWARM_2042",NA,NA,NA,NA
"SWARM_2040",NA,NA,NA,NA
"SWARM_790",NA,0.110994800218938,0.215550538222952,NA
"SWARM_791",NA,NA,NA,NA
"SWARM_795",26.5,2.35783131499726,0.100644157088123,0.0698148148148149
"SWARM_796",NA,NA,NA,0.190509259259259
"SWARM_6741",NA,NA,NA,NA
"SWARM_6748",NA,NA,NA,NA
"SWARM_6749",NA,NA,NA,NA
"SWARM_247",27.35,NA,2.28683429118774,4.07
"SWARM_242",NA,NA,NA,NA
"SWARM_243",NA,NA,NA,0.190509259259259
"SWARM_240",NA,2.89433967911877,3.24828725797072,4.035
"SWARM_241",27.35,NA,NA,NA
"SWARM_248",27.845,0.112876299945265,NA,NA
"SWARM_249",9.135,NA,2.28683429118774,3.16534722222222
"SWARM_5806",NA,NA,NA,NA
"SWARM_5807",NA,NA,NA,NA
"SWARM_5804",NA,NA,NA,NA
"SWARM_5802",NA,NA,NA,NA
"SWARM_5803",NA,NA,NA,NA
"SWARM_7923",NA,NA,NA,NA
"SWARM_5809",NA,NA,NA,NA
"SWARM_10906",NA,NA,NA,NA
"SWARM_10904",NA,NA,NA,NA
"SWARM_10905",NA,NA,NA,NA
"SWARM_12214",NA,NA,NA,NA
"SWARM_11742",NA,NA,NA,NA
"SWARM_11747",NA,NA,NA,NA
"SWARM_11746",NA,NA,NA,NA
"SWARM_11745",NA,NA,NA,NA
"SWARM_11744",NA,NA,NA,NA
"SWARM_1003",NA,NA,NA,NA
"SWARM_1001",NA,NA,1.05379633430639,0.190509259259259
"SWARM_1006",27.2,1.57365216201423,NA,NA
"SWARM_1004",26.95,NA,NA,NA
"SWARM_4074",NA,NA,NA,NA
"SWARM_1008",27.35,NA,NA,NA
"SWARM_4070",NA,NA,NA,NA
"SWARM_4072",NA,NA,NA,NA
"SWARM_25459",NA,NA,NA,NA
"SWARM_3093",NA,NA,NA,NA
"SWARM_3092",NA,NA,NA,NA
"SWARM_3091",NA,NA,NA,NA
"SWARM_3090",NA,NA,NA,NA
"SWARM_3099",NA,NA,NA,NA
"SWARM_3545",NA,NA,NA,NA
"SWARM_3544",NA,NA,NA,NA
"SWARM_3547",NA,NA,NA,NA
"SWARM_3541",NA,NA,NA,NA
"SWARM_3540",NA,NA,NA,NA
"SWARM_7573",NA,NA,NA,NA
"SWARM_13299",NA,NA,NA,NA
"SWARM_24443",NA,NA,NA,NA
"SWARM_13123",NA,NA,NA,NA
"SWARM_12459",NA,NA,NA,NA
"SWARM_12456",NA,NA,NA,NA
"SWARM_12454",NA,NA,NA,NA
"SWARM_16511",NA,NA,NA,NA
"SWARM_12984",NA,NA,NA,NA
"SWARM_7895",NA,NA,NA,NA
"SWARM_7894",NA,NA,NA,NA
"SWARM_7891",NA,NA,NA,NA
"SWARM_7898",NA,NA,NA,NA
"SWARM_11182",NA,NA,NA,NA
"SWARM_4273",NA,NA,NA,NA
"SWARM_4270",NA,NA,NA,NA
"SWARM_4271",NA,NA,NA,NA
"SWARM_4276",NA,NA,NA,NA
"SWARM_4274",NA,NA,NA,NA
"SWARM_4275",NA,NA,NA,NA
"SWARM_4278",NA,NA,NA,NA
"SWARM_4279",NA,NA,NA,NA
"SWARM_10587",NA,NA,NA,NA
"SWARM_10584",NA,NA,NA,NA
"SWARM_14806",NA,NA,NA,NA
"SWARM_5632",NA,NA,NA,NA
"SWARM_5639",NA,NA,NA,NA
"SWARM_5638",NA,NA,NA,NA
"SWARM_2948",NA,NA,NA,NA
"SWARM_2949",NA,NA,NA,NA
"SWARM_2947",NA,NA,NA,NA
"SWARM_2945",NA,NA,NA,NA
"SWARM_2942",NA,NA,NA,NA
"SWARM_2943",NA,NA,NA,NA
"SWARM_2940",NA,NA,NA,NA
"SWARM_2941",NA,NA,NA,NA
"SWARM_854",NA,NA,NA,NA
"SWARM_2368",NA,NA,NA,NA
"SWARM_2369",NA,NA,NA,NA
"SWARM_2362",NA,NA,NA,NA
"SWARM_2363",NA,NA,NA,NA
"SWARM_2361",NA,NA,NA,NA
"SWARM_2367",NA,NA,NA,NA
"SWARM_2364",NA,NA,NA,NA
"SWARM_4300",NA,NA,NA,NA
"SWARM_7708",NA,NA,NA,NA
"SWARM_7706",NA,NA,NA,NA
"SWARM_7703",NA,NA,NA,NA
"SWARM_49",27.35,NA,NA,NA
"SWARM_48",NA,0.111637931034483,NA,NA
"SWARM_47",26.645,NA,NA,0.0853703703703704
"SWARM_45",27.35,NA,NA,NA
"SWARM_44",24.555,NA,0.301729003223256,0.242222222222223
"SWARM_42",NA,NA,NA,NA
"SWARM_40",27.845,NA,NA,0.190509259259259
"SWARM_6914",NA,NA,NA,NA
"SWARM_6911",NA,NA,NA,NA
"SWARM_8100",NA,NA,NA,NA
"SWARM_8102",NA,NA,NA,NA
"SWARM_8105",NA,NA,NA,NA
"SWARM_8106",NA,NA,NA,NA
"SWARM_11978",NA,NA,NA,NA
"SWARM_9855",NA,NA,NA,NA
"SWARM_9854",NA,NA,NA,NA
"SWARM_3709",NA,NA,NA,NA
"SWARM_3708",NA,NA,NA,NA
"SWARM_3703",NA,NA,NA,NA
"SWARM_3700",NA,NA,NA,NA
"SWARM_3706",NA,NA,NA,NA
"SWARM_3705",NA,NA,NA,NA
"SWARM_3704",NA,NA,NA,NA
"SWARM_1705",NA,NA,NA,NA
"SWARM_1704",NA,NA,NA,NA
"SWARM_1707",NA,NA,NA,NA
"SWARM_1701",NA,NA,NA,NA
"SWARM_1700",NA,NA,NA,NA
"SWARM_1703",26.645,NA,NA,NA
"SWARM_1702",7.15,NA,NA,0.0698148148148149
"SWARM_9272",NA,NA,NA,NA
"SWARM_12361",NA,NA,NA,NA
"SWARM_7289",NA,NA,NA,NA
"SWARM_7286",NA,NA,NA,NA
"SWARM_732",NA,NA,NA,NA
"SWARM_4364",NA,NA,NA,NA
"SWARM_4367",NA,NA,NA,NA
"SWARM_18630",NA,NA,NA,NA
"SWARM_8846",NA,NA,NA,NA
"SWARM_8841",NA,NA,NA,NA
"SWARM_4407",NA,NA,NA,NA
"SWARM_7847",NA,NA,NA,NA
"SWARM_16703",NA,NA,NA,NA
"SWARM_7843",NA,NA,NA,NA
"SWARM_15665",NA,NA,NA,NA
"SWARM_15669",NA,NA,NA,NA
"SWARM_6986",NA,NA,NA,NA
"SWARM_6947",NA,NA,NA,NA
"SWARM_14535",NA,NA,NA,NA
"SWARM_4664",NA,NA,NA,NA
"SWARM_4662",NA,NA,NA,NA
"SWARM_7912",NA,NA,NA,NA
"SWARM_7913",NA,NA,NA,NA
"SWARM_7910",NA,NA,NA,NA
"SWARM_7911",NA,NA,NA,NA
"SWARM_16702",NA,NA,NA,NA
"SWARM_10621",NA,NA,NA,NA
"SWARM_10629",NA,NA,NA,NA
"SWARM_4647",NA,NA,NA,NA
"SWARM_4755",NA,NA,NA,NA
"SWARM_4646",NA,NA,NA,NA
"SWARM_11392",NA,NA,NA,NA
"SWARM_11395",NA,NA,NA,NA
"SWARM_11397",NA,NA,NA,NA
"SWARM_4643",NA,NA,NA,NA
"SWARM_1983",NA,NA,NA,NA
"SWARM_1982",NA,NA,NA,NA
"SWARM_1981",NA,NA,NA,NA
"SWARM_1980",NA,NA,NA,NA
"SWARM_1987",23.165,0.112876299945265,0.168149250440917,0.282407407407407
"SWARM_1986",NA,NA,NA,NA
"SWARM_1985",NA,NA,NA,NA
"SWARM_1984",NA,NA,NA,NA
"SWARM_3020",NA,NA,NA,NA
"SWARM_5408",NA,NA,NA,NA
"SWARM_5406",NA,NA,NA,NA
"SWARM_6668",NA,NA,NA,NA
"SWARM_6666",NA,NA,NA,NA
"SWARM_6664",NA,NA,NA,NA
"SWARM_6662",NA,NA,NA,NA
"SWARM_6661",NA,NA,NA,NA
"SWARM_6660",NA,NA,NA,NA
"SWARM_2759",NA,NA,NA,NA
"SWARM_2757",NA,NA,NA,NA
"SWARM_2755",NA,NA,NA,NA
"SWARM_2754",NA,NA,NA,NA
"SWARM_2752",NA,NA,NA,NA
"SWARM_2751",NA,NA,NA,NA
"SWARM_2750",NA,NA,NA,NA
"SWARM_4897",NA,NA,NA,NA
"SWARM_4892",NA,NA,NA,NA
"SWARM_4893",NA,NA,NA,NA
"SWARM_7138",NA,NA,NA,NA
"SWARM_7139",NA,NA,NA,NA
"SWARM_7134",NA,NA,NA,NA
"SWARM_7135",NA,NA,NA,NA
"SWARM_7136",NA,NA,NA,NA
"SWARM_7130",NA,NA,NA,NA
"SWARM_7131",NA,NA,NA,NA
"SWARM_7133",NA,NA,NA,NA
"SWARM_28811",NA,NA,NA,NA
"SWARM_28810",NA,NA,NA,NA
"SWARM_8312",NA,NA,NA,NA
"SWARM_3938",NA,NA,NA,NA
"SWARM_3939",NA,NA,NA,NA
"SWARM_3930",NA,NA,NA,NA
"SWARM_3931",NA,NA,NA,NA
"SWARM_3932",NA,NA,NA,NA
"SWARM_3935",NA,NA,NA,NA
"SWARM_3936",NA,NA,NA,NA
"SWARM_20953",NA,NA,NA,NA
"SWARM_8299",NA,NA,NA,NA
"SWARM_13429",NA,NA,NA,NA
"SWARM_5166",NA,NA,NA,NA
"SWARM_13399",NA,NA,NA,NA
"SWARM_6136",NA,NA,NA,NA
"SWARM_6132",NA,NA,NA,NA
"SWARM_11720",NA,NA,NA,NA
"SWARM_11722",NA,NA,NA,NA
"SWARM_17890",NA,NA,NA,NA
"SWARM_17895",NA,NA,NA,NA
"SWARM_17897",NA,NA,NA,NA
"SWARM_17896",NA,NA,NA,NA
"SWARM_34030",NA,NA,NA,NA
"SWARM_34031",NA,NA,NA,NA
"SWARM_16276",NA,NA,NA,NA
"SWARM_16279",NA,NA,NA,NA
"SWARM_13588",NA,NA,NA,NA
"SWARM_2519",NA,NA,NA,NA
"SWARM_2515",NA,NA,NA,NA
"SWARM_2514",NA,NA,NA,NA
"SWARM_2517",NA,NA,NA,NA
"SWARM_2516",NA,NA,NA,NA
"SWARM_2511",NA,NA,NA,NA
"SWARM_2513",NA,NA,NA,NA
"SWARM_2512",NA,NA,NA,NA
"SWARM_4825",NA,NA,NA,NA
"SWARM_4824",NA,NA,NA,NA
"SWARM_4822",NA,NA,NA,NA
"SWARM_4821",NA,NA,NA,NA
"SWARM_4828",NA,NA,NA,NA
"SWARM_3310",NA,NA,NA,NA
"SWARM_9425",NA,NA,NA,NA
"SWARM_9428",NA,NA,NA,NA
"SWARM_9429",NA,NA,NA,NA
"SWARM_719",26.645,2.7220620809387,2.40866648706897,4.035
"SWARM_710",25.155,0.110994800218938,0.168149250440917,2.98953125
"SWARM_715",22.905,2.42572223932677,1.87884035949948,4.18416666666667
"SWARM_716",NA,NA,NA,NA
"SWARM_5886",NA,NA,NA,NA
"SWARM_5887",NA,NA,NA,NA
"SWARM_5885",NA,NA,NA,NA
"SWARM_5882",NA,NA,NA,NA
"SWARM_5883",NA,NA,NA,NA
"SWARM_5880",NA,NA,NA,NA
"SWARM_7039",NA,NA,NA,NA
"SWARM_7035",NA,NA,NA,NA
"SWARM_7033",NA,NA,NA,NA
"SWARM_12167",NA,NA,NA,NA
"SWARM_7667",NA,NA,NA,NA
"SWARM_10453",NA,NA,NA,NA
"SWARM_17667",NA,NA,NA,NA
"SWARM_12296",NA,NA,NA,NA
"SWARM_4866",NA,NA,NA,NA
"SWARM_12831",NA,NA,NA,NA
"SWARM_12832",NA,NA,NA,NA
"SWARM_19117",NA,NA,NA,NA
"SWARM_18241",NA,NA,NA,NA
"SWARM_5305",NA,NA,NA,NA
"SWARM_5304",NA,NA,NA,NA
"SWARM_5306",NA,NA,NA,NA
"SWARM_5300",NA,NA,NA,NA
"SWARM_5308",NA,NA,NA,NA
"SWARM_6149",NA,NA,NA,NA
"SWARM_6142",NA,NA,NA,NA
"SWARM_6140",NA,NA,NA,NA
"SWARM_6141",NA,NA,NA,NA
"SWARM_6146",NA,NA,NA,NA
"SWARM_6147",NA,NA,NA,NA
"SWARM_2658",NA,NA,NA,NA
"SWARM_2652",NA,NA,NA,NA
"SWARM_2653",NA,NA,NA,NA
"SWARM_2650",NA,NA,NA,NA
"SWARM_2651",NA,NA,NA,NA
"SWARM_2656",NA,NA,NA,NA
"SWARM_2657",NA,NA,NA,NA
"SWARM_8430",NA,NA,NA,NA
"SWARM_8436",NA,NA,NA,NA
"SWARM_8437",NA,NA,NA,NA
"SWARM_3019",NA,NA,NA,NA
"SWARM_3018",NA,NA,NA,NA
"SWARM_3013",NA,NA,NA,NA
"SWARM_3012",NA,NA,NA,NA
"SWARM_3011",NA,NA,NA,NA
"SWARM_3010",NA,NA,NA,NA
"SWARM_3017",NA,NA,NA,NA
"SWARM_3014",NA,NA,NA,NA
"SWARM_9740",NA,NA,NA,NA
"SWARM_14748",NA,NA,NA,NA
"SWARM_14749",NA,NA,NA,NA
"SWARM_1323",NA,NA,NA,NA
"SWARM_1322",NA,NA,NA,NA
"SWARM_1321",NA,NA,NA,NA
"SWARM_1320",NA,0.120364668856048,0.168149250440917,3.66375
"SWARM_1326",NA,NA,NA,NA
"SWARM_1325",27.35,NA,NA,NA
"SWARM_1329",NA,2.27048653872468,2.66197146962233,4.18416666666667
"SWARM_1328",NA,NA,NA,NA
"SWARM_17464",NA,NA,NA,NA
"SWARM_11101",NA,NA,NA,NA
"SWARM_16332",NA,NA,NA,NA
"SWARM_11102",NA,NA,NA,NA
"SWARM_16337",NA,NA,NA,NA
"SWARM_11109",NA,NA,NA,NA
"SWARM_11108",NA,NA,NA,NA
"SWARM_15825",NA,NA,NA,NA
"SWARM_20313",NA,NA,NA,NA
"SWARM_22226",NA,NA,NA,NA
"SWARM_10271",NA,NA,NA,NA
"SWARM_5149",NA,NA,NA,NA
"SWARM_5143",NA,NA,NA,NA
"SWARM_5141",NA,NA,NA,NA
"SWARM_5140",NA,NA,NA,NA
"SWARM_5145",NA,NA,NA,NA
"SWARM_5144",NA,NA,NA,NA
"SWARM_15173",NA,NA,NA,NA
"SWARM_14889",NA,NA,NA,NA
"SWARM_14888",NA,NA,NA,NA
"SWARM_14884",NA,NA,NA,NA
"SWARM_14883",NA,NA,NA,NA
"SWARM_14882",NA,NA,NA,NA
"SWARM_7787",NA,NA,NA,NA
"SWARM_2498",NA,NA,NA,NA
"SWARM_2499",NA,NA,NA,NA
"SWARM_2490",NA,NA,NA,NA
"SWARM_2491",NA,NA,NA,NA
"SWARM_2494",NA,NA,NA,NA
"SWARM_2497",NA,NA,NA,NA
"SWARM_1622",27.35,2.89433967911877,3.64231080237411,3.03576388888889
"SWARM_8635",NA,NA,NA,NA
"SWARM_8632",NA,NA,NA,NA
"SWARM_4476",NA,NA,NA,NA
"SWARM_1625",27.35,NA,NA,NA
"SWARM_4479",NA,NA,NA,NA
"SWARM_8181",NA,NA,NA,NA
"SWARM_8186",NA,NA,NA,NA
"SWARM_695",NA,NA,NA,NA
"SWARM_697",NA,0.112876299945265,NA,NA
"SWARM_693",NA,NA,2.15047643279055,4.07
"SWARM_699",27.845,NA,NA,NA
"SWARM_698",NA,NA,NA,NA
"SWARM_529",NA,0.0835351669403394,0.394985708204099,0.853148148148148
"SWARM_3030",NA,NA,NA,NA
"SWARM_523",NA,NA,NA,NA
"SWARM_522",27.35,NA,NA,NA
"SWARM_521",NA,NA,NA,NA
"SWARM_527",27.35,NA,1.18976749224594,0.347222222222222
"SWARM_526",27.35,2.89433967911877,NA,NA
"SWARM_6559",NA,NA,NA,NA
"SWARM_9587",NA,NA,NA,NA
"SWARM_6557",NA,NA,NA,NA
"SWARM_6551",NA,NA,NA,NA
"SWARM_3034",NA,NA,NA,NA
"SWARM_5925",NA,NA,NA,NA
"SWARM_5921",NA,NA,NA,NA
"SWARM_5923",NA,NA,NA,NA
"SWARM_5922",NA,NA,NA,NA
"SWARM_12315",NA,NA,NA,NA
"SWARM_7202",NA,NA,NA,NA
"SWARM_7201",NA,NA,NA,NA
"SWARM_7205",NA,NA,NA,NA
"SWARM_7209",NA,NA,NA,NA
"SWARM_1121",28.415,0.323987411056376,0.232823237851974,0.148148148148148
"SWARM_1120",27.35,NA,NA,NA
"SWARM_1123",27.35,NA,NA,NA
"SWARM_1122",22.525,2.7220620809387,2.97169262281062,0.548888888888889
"SWARM_1125",NA,0.111637931034483,NA,NA
"SWARM_1124",26.065,NA,NA,0.391388888888889
"SWARM_1127",NA,NA,NA,4.07
"SWARM_1129",27.35,NA,NA,4.115
"SWARM_1128",NA,NA,0.995893655354862,0.490740740740742
"SWARM_9381",NA,NA,NA,NA
"SWARM_19328",NA,NA,NA,NA
"SWARM_19327",NA,NA,NA,NA
"SWARM_672",NA,NA,NA,NA
"SWARM_9262",NA,NA,NA,NA
"SWARM_3196",NA,NA,NA,NA
"SWARM_3194",NA,NA,NA,NA
"SWARM_3195",NA,NA,NA,NA
"SWARM_3193",NA,NA,NA,NA
"SWARM_3190",NA,NA,NA,NA
"SWARM_3191",NA,NA,NA,NA
"SWARM_3198",NA,NA,NA,NA
"SWARM_3220",NA,NA,NA,NA
"SWARM_3223",NA,NA,NA,NA
"SWARM_3225",NA,NA,NA,NA
"SWARM_3226",NA,NA,NA,NA
"SWARM_3227",NA,NA,NA,NA
"SWARM_7935",NA,NA,NA,NA
"SWARM_7936",NA,NA,NA,NA
"SWARM_7449",NA,NA,NA,NA
"SWARM_23042",NA,NA,NA,NA
"SWARM_7791",NA,NA,NA,NA
"SWARM_329",25.05,NA,NA,NA
"SWARM_324",NA,0.442658730158731,2.33761729440339,4.07
"SWARM_326",28.92,0.111637931034483,NA,NA
"SWARM_321",24,NA,NA,NA
"SWARM_320",NA,NA,NA,NA
"SWARM_323",27.35,0.108480432402846,2.66197146962233,NA
"SWARM_13000",NA,NA,NA,NA
"SWARM_13001",NA,NA,NA,NA
"SWARM_13004",NA,NA,NA,NA
"SWARM_13009",NA,NA,NA,NA
"SWARM_12665",NA,NA,NA,NA
"SWARM_7186",NA,NA,NA,NA
"SWARM_11313",NA,NA,NA,NA
"SWARM_11318",NA,NA,NA,NA
"SWARM_11319",NA,NA,NA,NA
"SWARM_4428",NA,NA,NA,NA
"SWARM_4421",NA,NA,NA,NA
"SWARM_4420",NA,NA,NA,NA
"SWARM_4427",NA,NA,NA,NA
"SWARM_4426",NA,NA,NA,NA
"SWARM_6374",NA,NA,NA,NA
"SWARM_6377",NA,NA,NA,NA
"SWARM_6371",NA,NA,NA,NA
"SWARM_6373",NA,NA,NA,NA
"SWARM_2868",NA,NA,NA,NA
"SWARM_2865",NA,NA,NA,NA
"SWARM_2864",NA,NA,NA,NA
"SWARM_2867",NA,NA,NA,NA
"SWARM_2866",NA,NA,NA,NA
"SWARM_2860",NA,NA,NA,NA
"SWARM_2863",NA,NA,NA,NA
"SWARM_2862",NA,NA,NA,NA
"SWARM_4387",NA,NA,NA,NA
"SWARM_2289",NA,NA,NA,NA
"SWARM_2288",NA,NA,NA,NA
"SWARM_2281",NA,NA,NA,NA
"SWARM_2280",NA,NA,NA,NA
"SWARM_2283",NA,NA,NA,NA
"SWARM_2282",NA,NA,NA,NA
"SWARM_2285",NA,NA,NA,NA
"SWARM_2284",NA,NA,NA,NA
"SWARM_2287",NA,NA,NA,NA
"SWARM_2286",NA,NA,NA,NA
"SWARM_7420",NA,NA,NA,NA
"SWARM_7421",NA,NA,NA,NA
"SWARM_7424",NA,NA,NA,NA
"SWARM_7425",NA,NA,NA,NA
"SWARM_7428",NA,NA,NA,NA
"SWARM_5482",NA,NA,NA,NA
"SWARM_5483",NA,NA,NA,NA
"SWARM_5480",NA,NA,NA,NA
"SWARM_5481",NA,NA,NA,NA
"SWARM_5485",NA,NA,NA,NA
"SWARM_2133",NA,NA,NA,NA
"SWARM_2132",NA,NA,NA,NA
"SWARM_2137",NA,NA,NA,NA
"SWARM_2136",NA,NA,NA,NA
"SWARM_2134",NA,NA,NA,NA
"SWARM_2138",NA,NA,NA,NA
"SWARM_4993",NA,NA,NA,NA
"SWARM_4991",NA,NA,NA,NA
"SWARM_4997",NA,NA,NA,NA
"SWARM_4996",NA,NA,NA,NA
"SWARM_4995",NA,NA,NA,NA
"SWARM_4994",NA,NA,NA,NA
"SWARM_4999",NA,NA,NA,NA
"SWARM_3428",NA,NA,NA,NA
"SWARM_3429",NA,NA,NA,NA
"SWARM_3426",NA,NA,NA,NA
"SWARM_3427",NA,NA,NA,NA
"SWARM_3422",NA,NA,NA,NA
"SWARM_3423",NA,NA,NA,NA
"SWARM_3420",NA,NA,NA,NA
"SWARM_3421",NA,NA,NA,NA
"SWARM_7985",NA,NA,NA,NA
"SWARM_9046",NA,NA,NA,NA
"SWARM_9047",NA,NA,NA,NA
"SWARM_9044",NA,NA,NA,NA
"SWARM_9042",NA,NA,NA,NA
"SWARM_9043",NA,NA,NA,NA
"SWARM_9049",NA,NA,NA,NA
"SWARM_12508",NA,NA,NA,NA
"SWARM_12509",NA,NA,NA,NA
"SWARM_12500",NA,NA,NA,NA
"SWARM_12504",NA,NA,NA,NA
"SWARM_12507",NA,NA,NA,NA
"SWARM_6500",NA,NA,NA,NA
"SWARM_18770",NA,NA,NA,NA
"SWARM_5421",NA,NA,NA,NA
"SWARM_6424",NA,NA,NA,NA
"SWARM_6427",NA,NA,NA,NA
"SWARM_3533",NA,NA,NA,NA
"SWARM_15504",NA,NA,NA,NA
"SWARM_6921",NA,NA,NA,NA
"SWARM_6922",NA,NA,NA,NA
"SWARM_6923",NA,NA,NA,NA
"SWARM_6926",NA,NA,NA,NA
"SWARM_17371",NA,NA,NA,NA
"SWARM_17592",NA,NA,NA,NA
"SWARM_1976",27.35,NA,1.27996158604725,NA
"SWARM_7151",NA,NA,NA,NA
"SWARM_11433",NA,NA,NA,NA
"SWARM_11439",NA,NA,NA,NA
"SWARM_1972",NA,NA,NA,NA
"SWARM_10327",NA,NA,NA,NA
"SWARM_4389",NA,NA,NA,NA
"SWARM_985",27.35,NA,NA,0.0698148148148149
"SWARM_5388",NA,NA,NA,NA
"SWARM_5385",NA,NA,NA,NA
"SWARM_5387",NA,NA,NA,NA
"SWARM_5382",NA,NA,NA,NA
"SWARM_11295",NA,NA,NA,NA
"SWARM_4659",NA,NA,NA,NA
"SWARM_7841",NA,NA,NA,NA
"SWARM_4654",NA,NA,NA,NA
"SWARM_4655",NA,NA,NA,NA
"SWARM_4657",NA,NA,NA,NA
