"","ienv.cp","zenv.cp","freq","maxgrp","IndVal","obsiv.prob","zscore","5%","10%","50%","90%","95%","purity","reliability","z.median","filter"
"Hypotrichia",7.005,7.03,95,2,75.35,0.01,4.04,3.515,6.6335,11.495,26.0015,27.05,0.93,0.92,4.70974260408981,0
"Oligotrichia",27.845,27.35,100,1,79.07,0.01,9.27,26.6385,26.9895,27.35,27.845,27.925,0.97,1,9.37833770731916,1
"Choreotrichia",24.945,25,100,1,75.83,0.01,5.62,24.266,24.4685,24.945,25.835,25.85,1,1,6.01554241740483,1
"Scuticociliatia",28.415,27.845,100,1,73.32,0.01,4.63,7.02875,7.15,26.645,27.48,27.847,0.73,1,5.40454514269845,0
"Apostomatia",27.35,23.94,42,2,45.87,0.01,5.45,23.845,23.9365,25.155,27.44,27.788,1,1,6.4464433525691,2
"Peritrichia",7.005,24.045,52,2,47.29,0.01,4.4,22.99775,23.265,23.94,25.1,28.46,0.99,0.93,4.29037885533705,0
"Syndiniales Group II",27.44,26.645,100,2,64.95,0.01,5.32,7.005,25.995,26.545,27.4,27.44,0.97,0.99,5.71104676398556,2
"Syndiniales Group I",7.15,7.15,100,2,65.52,0.01,4.1,7.03,7.15,25,27.35,27.982,0.47,0.99,4.36909973424753,0
"Syndiniales Group III",7.03,7.03,16,1,41.41,0.02,3.71,3.49,6.6785,20.58,27.35,27.48,0.73,0.88,5.07853865850329,0
"Spongomonadida",27.35,27.35,65,1,72.22,0.01,4.93,15.4975,19.95,27.35,27.48,27.845,0.75,1,4.67234742276055,0
"Marimonadida",27.845,27.35,100,1,91.37,0.01,5.54,19.755,21.705,25.1275,27.663,27.845,0.83,1,5.40023185126036,0
"p15D09",9.135,26.645,100,2,76.62,0.01,5.84,8.92775,9.135,26.45,27.35,27.352,1,1,5.45908479005975,2
"Novel Clade 3",28.92,27.35,96,2,76.43,0.02,3.17,3.49,3.49,26.745,27.391,27.7595,0.68,0.9,3.53215250042878,0
"Thaumatomonadida",7.005,25,100,1,72.64,0.01,8.11,19.83,23.673,24.945,25,25,0.9,1,7.47185227539006,0
"Thecofilosea incertae sedis",28.92,28.92,26,2,67.12,0.01,5.73,25,25.2435,26.235,28.9345,29.89,0.96,0.98,6.70088216545204,2
"DSGM-50",7.15,23,79,2,60.02,0.04,2.09,22.06125,22.905,23.4,26.0505,26.745,0.73,0.91,3.29205898825539,0
"BOLA322",27.845,27.35,99,1,98.66,0.01,7,23.45,23.994,27.35,27.665,27.8355,1,1,7.28810713074286,1
"NIF-3A7",28.29,27.845,85,1,85.62,0.01,5.27,7.15,22.912,27.845,28.21,28.29,0.79,0.99,5.80394527036906,0
"Vampyrellidae order incertae sedis",7.005,9.135,98,2,83.06,0.01,9.53,15.18175,19.4675,22.525,23,23.39525,1,1,8.94322667390337,2
"Glissomonadida",7.005,7.005,92,2,76.63,0.01,3.41,3.515,6.656,15.5,27.26,27.42175,0.72,0.93,3.68677010999303,0
"Spumellaria",28.415,23,55,2,48.1,0.03,2.68,22.53,23,26,28.3745,28.415,0.93,0.98,3.74353337004564,0
"Chaunocanthida",27.35,27.44,51,2,85.99,0.01,6.49,26.4765,26.6855,27.35,27.755,27.97,1,0.98,6.69867756951005,2
"Acantharea Group VI",28.92,27.35,20,2,85.13,0.01,10.78,26.0965,26.645,27.35,28.415,28.92,1,1,12.4674896289791,2
"Acantharea Group I",27.35,27.35,19,2,98.21,0.01,14.54,26.4985,26.6,27.045,27.48,27.86325,1,1,16.0369703159374,2
"Acantharea Group II",27.845,28.29,18,2,73.62,0.01,9.92,26.69725,26.95,27.44,27.97,28.294,0.98,0.98,9.54943129204927,2
"HE001005.112",27.35,25,79,2,71.38,0.01,7.99,24.85225,24.945,25.85,26,26.01575,1,1,7.92562548391594,2
"D2P04F01",7.005,22.905,100,2,74.28,0.01,10.05,7.005,7.03,22.15,23.073,23.21,1,1,9.80908850633671,2
"Amphitremida",26.95,25,46,2,47.36,0.01,5.45,22.95,22.9955,25.0825,26.0015,26.343,1,1,6.41222674055621,2
"PW19",7.005,22.525,100,2,80.2,0.01,6.48,7.03,10.615,21.45,23.2735,26.02525,1,1,6.52437761068651,2
"TAGIRI-17",7.005,24,99,2,71.43,0.01,7.31,7.005,7.15,24,24.28,24.4265,1,1,7.88147217814833,2
"TAGIRI-15",28.29,27.35,100,1,87.9,0.01,13.44,21.43125,27.0945,27.35,27.836,27.982,0.93,1,10.5723174682011,0
"D52",21.705,21.705,97,2,76.13,0.01,5.66,8.898,16.8,21.45,25.4795,26.4,0.87,1,5.84623215075019,0
"AI5F15RM1E10",7.03,22.905,95,2,83.59,0.01,8.93,7.15,7.15,22.905,23,23.085,1,1,9.42083812957837,2
"Thraustochytriaceae order incertae sedis",9.135,20.63,85,2,66.63,0.01,3.29,9.015,9.135,22.15,25,26.21525,0.9,0.97,4.19241360066739,0
"Bicosoecida",9.135,18.45,60,1,68.65,0.01,4.76,3.49,3.49,21.075,27.845,27.849,0.71,0.99,5.22323013626865,0
"Hyphochytriales",28.415,27.44,99,1,84.01,0.01,8.28,7.005,16.7,27.35,27.845,28.214,0.88,1,7.76625379782147,0
"Fragilariales",28.92,26.645,39,2,49.61,0.01,3.63,23,23.05,26.37,29.087,29.525,0.87,0.94,4.84822677643193,0
"LG21-05",27.35,26.645,100,2,71.59,0.01,3.26,0,6.6335,23.8625,26.805,27.35,0.69,0.96,3.47438599255785,0
"I76",26.645,23.845,70,1,63.09,0.01,6.19,23.421,23.4485,25.2275,26.6505,26.8025,1,1,7.15344285658825,1
"E222",7.005,24.945,100,1,62.57,0.01,3.3,6.8055,7.03,22.7425,25,26.02525,0.92,0.92,3.73762938310545,0
"Chattonellales",28.92,26.015,97,1,71.64,0.01,7.13,7.00375,7.03,27.29,27.845,27.97,0.71,1,7.36232174414877,0
"Flabellinia",27.35,26.95,88,2,91.7,0.01,4.3,25,25,25.9,27.055,27.3,1,1,4.61792922473409,2
"Euamoebida",7.005,9.135,84,2,79.38,0.01,4.78,7.03,7.138,11.99,24.8955,25.03275,1,0.97,4.31720558306054,2
"Leptomyxida",28.92,28.92,39,2,43.25,0.09,1.5,3.49,7.15,23,27.9615,28.47675,0.43,0.56,2.58765229697563,0
"Heterophryidae order incertae sedis",27.845,27.845,36,2,70.83,0.01,5.79,22.95425,23.8045,27.845,28.29,28.29,0.92,0.94,5.78943366182772,0
"Rigifilida",26,25,37,2,38.85,0.01,5.08,23.5045,24.486,25,26,26,1,0.98,5.82197042750942,2
"NAMAKO-2",18.45,18.45,25,1,76.81,0.01,9.03,10.90675,13.573,18.475,22.608,23.0025,1,1,9.3369101518102,1
"Kalyptorhynchia",28.92,28.92,91,1,88.16,0.05,1.61,7.005,7.005,20,25.6055,26.00075,0.55,0.43,0.0364369466812242,0
"Neodalyellida",7.005,23.8,83,2,79.64,0.01,3.05,7.005,17.75,23.8,24,24.55725,0.93,0.83,3.61779529643119,0
"Dalyellioida",23.565,23.565,26,1,29.49,0.1,1.43,22.46175,22.9545,23.67,25.005,26.725,0.77,0.64,2.24167864581588,0
"Opheliidae",7.15,23.695,75,2,70.2,0.01,6.04,23.0975,23.338,23.6975,25,27.35,0.91,1,6.29077814580609,0
"Orbiniidae",23.425,23.425,25,2,35.8,0.02,2.91,23.3745,23.4,23.54,25.05,25.15725,0.77,0.66,3.02824613632181,0
"Paraonidae",27.845,20.63,85,2,88.45,0.01,4.58,19.8275,20.567,22.95,26.745,26.95475,1,1,4.91313554332322,2
"Harrimaniidae",28.29,28.29,43,2,98.54,0.01,9.07,23.56375,24.232,27.925,28.37,28.92,0.97,0.96,7.10927204261471,2
