"","ienv.cp","zenv.cp","freq","maxgrp","IndVal","obsiv.prob","zscore","5%","10%","50%","90%","95%","purity","reliability","z.median","filter"
"Thecofilosea incertae sedis",0.141086586121437,0.141086586121437,26,1,36.03,0.1,1.53,0.140930276745147,0.141086586121437,0.35717510842627,1.10589967988435,1.1221293964271,0.46,0.67,2.88295039393884,0
"DSGM-50",0.232335579306072,0.279676992978108,79,2,63.73,0.04,2.31,0.132982083849649,0.172458100991326,0.425248760842627,0.875747127220157,0.987970561407132,0.95,0.93,3.73959346370998,0
"BOLA322",2.89046070494286,0.847000853641746,99,1,62.84,0.02,2.15,0.353885339219331,0.388538894052045,0.834410226490431,0.936824030015147,2.17295105695534,0.76,0.75,2.95507621550093,0
"NIF-3A7",2.72313761531048,2.72313761531048,85,1,69.6,0.01,3.17,0.167029670074349,0.372022754027261,1.11905352471431,2.72543141263941,2.86752273165359,0.86,0.84,3.985454909673,0
"Vampyrellidae order incertae sedis",2.14278660792143,1.23991663224563,98,1,71.19,0.01,6.75,0.738004040169352,0.791366852540273,1.72170564963973,2.23806924136032,2.49816168043508,0.99,1,7.40807138426294,1
"Glissomonadida",0.137488382899628,0.715063764973151,92,1,54.75,0.06,1.85,0.231638584262701,0.422288104089219,0.82158842076277,2.23806924136032,2.44617768139887,0.78,0.74,3.15920669741644,0
"Spumellaria",1.31286847721327,0.57623631763734,55,2,42.96,0.02,2.46,0.166966953221809,0.46431741016109,0.832591504887787,1.35114468194961,1.44396856670797,0.61,0.9,3.39519034019012,0
"Chaunocanthida",0.874912357152692,0.818751342420487,51,2,55.51,0.01,6.85,0.47909076827757,0.488634603469641,0.64138313197026,0.895615618890266,1.01065708574281,1,1,7.36575383831827,2
"Acantharea Group VI",1.06597065606499,1.06597065606499,20,2,27.13,0.01,4.28,0.267596656856671,0.279676992978108,1.05960147322043,1.13077725010326,1.14221782665565,0.98,0.94,4.45500181792505,0
"Acantharea Group I",1.1679567671761,1.1679567671761,19,2,22.17,0.04,1.84,0.282063764973151,0.426787995662949,0.64138313197026,1.16849195924549,1.18071901659094,0.92,0.83,3.42831078571765,0
"Acantharea Group II",1.14221782665565,1.13004739088531,18,2,25.23,0.01,4,0.412857535625774,0.449717466955803,1.05981847205012,1.14260504991051,1.15732235198954,0.96,0.92,4.9122834584366,0
"HE001005.112",1.83312179999082,0.878085863279637,79,1,73,0.01,6.58,0.724611588703015,0.779792213961173,0.878085863279637,1.53794332920281,1.84613658474459,1,1,7.25180942602666,1
"D2P04F01",1.44305059892606,1.14221782665565,100,1,75.52,0.01,11.66,1.01589304316398,1.06042606877323,1.12196907269723,1.17249078686493,1.18705998210106,1,1,12.0985600085505,1
"Amphitremida",1.83312179999082,1.44305059892606,46,1,48.9,0.01,3.48,0.408055847273855,0.630930374845105,1.49875867410161,2.14278660792143,2.18870012850521,0.91,0.92,3.31986009587716,0
"PW19",2.23806924136032,2.14278660792143,100,1,82.64,0.01,6.7,1.31286847721327,1.34628127151315,1.57282610491532,2.16237577493231,2.2839827619441,1,1,6.02117593802171,1
"TAGIRI-17",2.14278660792143,1.44305059892606,99,1,65.27,0.01,2.97,0.132982083849649,0.14690114622057,1.3314311407132,2.23806924136032,2.52428769860939,0.74,0.88,3.81827009309881,0
"TAGIRI-15",2.89046070494286,1.12196907269723,100,1,64.04,0.01,5.12,0.239408188764973,0.274033488228005,0.881986797810822,1.23991663224563,1.46698076208178,1,1,6.10066630543231,1
"D52",2.49209120198265,2.14278660792143,97,1,75.93,0.01,5.68,0.148535935563817,0.212664614312268,2.14278660792143,2.49438499931158,2.51502917527193,0.87,1,6.33566125197313,0
"AI5F15RM1E10",1.83312179999082,1.23991663224563,95,1,81.97,0.01,8.62,0.91603733323007,1.09623367926477,1.27639255472945,1.83312179999082,1.88249091284593,1,1,9.39684200385016,1
"Thraustochytriaceae order incertae sedis",2.89046070494286,1.83312179999082,85,1,69.15,0.01,3.87,0.341442993597687,0.422005772408095,1.83312179999082,2.89046070494286,2.89046070494286,0.79,0.91,3.57571080145328,0
"Bicosoecida",2.14278660792143,2.14278660792143,60,2,68.65,0.01,4.24,0.356351102333747,0.372138150557621,1.11438927612557,2.18870012850521,2.28962405227408,1,1,5.21795736037681,2
"Hyphochytriales",2.49209120198265,2.49209120198265,99,1,69.68,0.01,3.2,0.400724251342421,0.497969330855018,1.55446674927716,2.49209120198265,2.49209120198265,0.7,0.95,4.11803530022739,0
"Fragilariales",0.818751342420487,0.818751342420487,39,1,31.18,0.04,2.15,0.156510656753408,0.294604522924411,0.793338909541512,1.90852048235348,2.49209120198265,0.73,0.62,2.56848110325429,0
"LG21-05",2.89046070494286,2.89046070494286,100,1,76.02,0.04,2.34,0.666212902726147,1.0906947711001,2.21511248106843,2.9487340217541,2.95177987172427,0.59,0.86,2.97069327572575,0
"I76",2.72313761531048,0.370811648079307,70,2,60.52,0.01,4.63,0.262384553128872,0.267622366790582,0.360921313506815,1.44305059892606,2.09588595070907,1,1,5.32582900048444,2
"E222",2.72313761531048,0.918034779016935,100,2,66.24,0.01,4.25,0.140952602230483,0.27407928283767,0.902076844967645,1.83312179999082,2.7001996420212,0.93,0.96,4.67127889619601,0
"Chattonellales",2.23806924136032,1.08450438868236,97,1,63.99,0.01,4.64,0.636025247831474,0.81021611937216,1.10523421795401,2.23806924136032,2.70971269516729,0.98,1,5.24368326645676,1
"Flabellinia",2.72313761531048,0.526596189591078,88,2,67.93,0.01,2.86,0.266528272149938,0.31919863692689,0.53045229244114,2.70249343935013,2.72313761531048,0.82,0.92,3.22613954120031,0
"Euamoebida",2.89046070494286,0.874912357152692,84,1,70.04,0.01,5.72,0.42415177354399,0.757433292028088,0.848703195993391,0.896316040203773,2.89046070494286,1,1,5.90357424197208,1
"Leptomyxida",0.282189384551838,0.279676992978108,39,2,34.88,0.07,1.63,0.272105444547708,0.282189384551838,1.05981847205012,2.30479360594796,2.7001996420212,0.68,0.54,2.48746541060671,0
"Heterophryidae order incertae sedis",0.157025402726146,0.146730483271375,36,2,39.56,0.05,2.34,0.146730483271375,0.147059479553903,0.329300960346964,1.16849195924549,2.19674707283492,0.94,0.82,2.89791556885499,0
