"","ienv.cp","zenv.cp","freq","maxgrp","IndVal","obsiv.prob","zscore","5%","10%","50%","90%","95%","purity","reliability","z.median","filter"
"Acantharea Group II",0.383190415374323,0.383190415374323,18,2,23.13,0.01,3.66,0.168149250440917,0.273350133795536,0.383190415374323,1.05379633430639,1.14178630486757,0.98,0.86,4.29542124111595,0
"HE001005.112",2.40866648706897,1.21962176153987,79,1,80.5,0.01,7.42,0.758191555677188,0.871374977193943,1.18976749224594,1.24595822975582,1.33615946945509,1,1,7.99934493258813,1
"D2P04F01",2.66197146962233,1.67891312032476,100,1,74.88,0.01,10.04,0.872598142066533,0.995893655354862,1.56084309004972,1.80112243811956,2.15047643279055,1,1,10.5169747162087,1
"Amphitremida",2.28683429118774,2.28683429118774,46,1,52.27,0.01,4.13,0.989728879690445,1.37323950731314,1.80112243811956,2.28683429118774,2.31678601361522,0.97,0.97,4.032206949108,1
"PW19",3.24828725797072,2.33761729440339,100,1,80.92,0.01,6.54,1.7988091460842,1.8486795387855,2.03356272425956,2.33761729440339,2.41072136058087,0.97,1,6.30381649458225,1
"TAGIRI-17",2.28683429118774,2.15047643279055,99,1,65.27,0.02,2.7,0.086895297390987,0.118917852581646,1.49746403769841,2.30857761613985,2.40866648706897,0.74,0.87,4.0739815192106,0
"TAGIRI-15",3.24828725797072,1.87884035949948,100,1,64.17,0.01,5.23,0.169745467296114,0.197869838229034,1.42071747381104,2.66197146962233,2.87739833807984,0.99,0.99,5.4300296703626,1
"D52",3.5157965158046,1.87884035949948,97,1,72.89,0.01,4.9,0.223779153743234,0.295005093352795,1.9565582808794,2.18077724326081,3.5157965158046,0.87,1,5.46764935154272,0
"AI5F15RM1E10",2.66197146962233,1.87884035949948,95,1,83.06,0.01,9.71,1.08673508483853,1.21962176153987,1.7408007966916,2.30857761613985,2.40866648706897,1,1,8.88668960904387,1
"Thraustochytriaceae order incertae sedis",2.66197146962233,1.87884035949948,85,1,64.75,0.01,3.21,0.294924721005899,0.299770654685885,2.22907100238323,2.88061769422209,3.25270867114806,0.73,0.95,3.79632681478182,0
"Bicosoecida",2.66197146962233,1.87884035949948,60,2,65.3,0.01,4.25,0.12152582405887,0.188802647783251,1.33026560266907,2.04858564102126,2.66197146962233,1,1,4.81172203810121,2
"Hyphochytriales",3.5157965158046,0.698527298850574,99,2,56.51,0.07,1.61,0.301527853797969,0.311022190293742,1.2462007959314,3.2571300843254,3.5157965158046,0.54,0.87,3.45697496632844,0
"Fragilariales",0.111513752052545,0.810072295201606,39,1,28.16,0.12,1.22,0.111513752052545,0.124052442528736,0.401891382351152,2.20981692152436,2.41777927656336,0.8,0.64,2.88055461005449,0
"LG21-05",3.24828725797072,2.97169262281062,100,1,72.27,0.03,2.46,0.175053936325488,0.388357355713677,2.62087399938424,3.5157965158046,3.68039682539683,0.72,0.84,3.0814264351577,0
"I76",0.222843915343915,0.206213890409293,70,2,66.04,0.01,5.17,0.193330341938819,0.202923736544426,0.23798402055586,1.80112243811956,1.87929210782134,1,1,5.66320520767698,2
"E222",3.64231080237411,1.21962176153987,100,2,67.39,0.01,4.53,0.168149250440917,0.271618165784832,1.16142659490361,2.33761729440339,2.37871476464149,0.94,1,4.459983794077,0
"Chattonellales",2.66197146962233,2.66197146962233,97,1,74.07,0.01,4.57,0.474237137383689,0.949680145046524,1.72395745910114,2.75948511049535,2.97445771008655,0.97,0.98,5.07422955155427,1
"Flabellinia",3.5157965158046,0.313010399562124,88,2,65.91,0.03,2.42,0.176589681019279,0.209175028887673,0.389816335218634,2.42988723830049,3.43178966543514,0.73,0.94,3.06394118738835,0
"Euamoebida",3.5157965158046,0.825705467372134,84,1,68.06,0.01,5.34,0.428198222647936,0.794530708356139,1.07879257130694,2.39700926211002,2.97445771008655,1,1,5.91295386481547,1
"Leptomyxida",0.23798402055586,0.23798402055586,39,2,34.32,0.08,1.52,0.216213282247765,0.231602353585112,0.931151933953658,2.62498374640805,2.66197146962233,0.76,0.64,2.57258445476799,0
"Heterophryidae order incertae sedis",3.24828725797072,1.72395745910114,36,2,27.63,0.22,0.75,0.0929566912972085,0.104820858419996,0.708999270206167,3.2571300843254,3.68527827380952,0.78,0.66,2.88008888068475,0
"Rigifilida",0.383190415374323,0.521563127166576,37,1,41.54,0.01,6.03,0.346139694702914,0.346740406251901,0.446108754485191,1.06264996883172,1.18976749224594,0.98,1,6.85762525391571,1
"NAMAKO-2",3.24828725797072,3.64231080237411,25,2,77.49,0.01,10.35,1.43831511984583,1.91803614665055,2.95512936379652,3.51960511810687,3.60612908050253,1,0.99,9.20635562952784,2
"Kalyptorhynchia",3.64231080237411,3.64231080237411,91,2,71.02,0.34,0.43,0.110970272304324,0.137570546737213,1.42071747381104,3.64231080237411,3.64231080237411,0.75,0.46,1.79421114650682,0
"Neodalyellida",0.100644157088123,0.708286200814937,83,1,66.74,0.14,1.27,0.290482443136897,0.306845466155811,1.92221680340799,2.97692165264094,3.55388253882731,0.78,0.43,-2.0210945415749,0
