"","ienv.cp","zenv.cp","freq","maxgrp","IndVal","obsiv.prob","zscore","5%","10%","50%","90%","95%","purity","reliability","z.median","filter"
"SWARM_471",27.35,24.28,87,1,74.27,0.01,8.56,23.79475,23.8,24.345,26.353,26.665,1,1,9.89891134365127,1
"SWARM_524",27.35,27.35,77,1,85.56,0.01,5.28,23.31725,23.3855,25.655,27.39,27.442,0.98,1,5.63163345171548,1
"SWARM_428",22.525,22.905,43,2,46.9,0.03,2.39,22.1465,22.525,24.49,26.0515,26.3715,0.63,0.94,3.10463310922827,0
"SWARM_444",27.845,27.35,90,1,95.86,0.01,5.83,17,20.567,27.25,27.805,27.849,0.74,1,6.25207692405024,0
"SWARM_575",27.35,27.35,91,1,99.16,0.01,12.27,26.69,27.0945,27.35,27.889,28.34,1,1,10.5580521048461,1
"SWARM_387",27.35,26.745,28,2,87.03,0.01,10.68,26.17725,26.315,26.6,27.444,28.21,1,1,11.9993897395785,2
"SWARM_571",18.45,23.035,74,2,71.85,0.01,5.7,23,23,23.3,23.47,23.5465,1,1,6.04566754959166,2
"SWARM_538",27.35,27.2,57,1,61.18,0.01,2.95,19.9475,20.522,23,27.3,27.402,0.47,1,3.67247034109754,0
"SWARM_436",26.645,24.555,25,1,25.91,0.03,2.7,22.95275,23.29,24.5775,25.95,26.03225,0.91,0.92,3.78125027003901,0
"SWARM_470",27.44,27.35,89,1,97.71,0.01,10.44,26.645,26.995,27.35,27.836,28.21,1,1,10.1104129506001,1
"SWARM_980",14,14,76,2,74.54,0.01,3.12,9.129,12.123,15.45,25.005,25.62,0.6,0.97,3.48015158570856,0
"SWARM_437",26.645,26.645,98,2,78.42,0.01,4.82,9.135,22.4875,26.22,27.205,27.39,0.97,1,4.6573031103796,2
"SWARM_805",27.35,25.735,94,2,85.43,0.01,4.37,24.89775,24.9945,25.535,26.0165,26.95,1,1,4.56282185283328,2
"SWARM_432",22.525,22.955,51,2,56.73,0.02,2.75,22.08,22.15,23,26.6495,27.105,0.61,0.77,3.05947894674913,0
"SWARM_492",7.005,24.945,94,1,69.18,0.01,3.8,7.02875,15.305,25,26.728,27.3,0.75,1,4.54729400608603,0
"SWARM_702",9.135,14,89,2,87.63,0.01,6.59,9.015,10.8135,19.95,22.525,22.955,1,1,7.14174724971854,2
"SWARM_409",25,25,36,2,49.47,0.01,6.59,23.84475,24.425,24.705,25,25.05,1,1,6.18472000437298,2
"SWARM_479",26.5,24.41,23,1,24.77,0.05,2.25,22.50275,23,24.38,25.8865,26,0.87,0.73,2.86655604623187,0
"SWARM_455",7.03,26.37,89,1,84.2,0.01,5.48,12.135,18.495,26.04,26.645,26.745,0.64,1,6.24804622922353,0
"SWARM_449",27.845,27.35,91,1,97.16,0.01,9.73,26.69,27.0405,27.35,27.889,28.214,1,1,9.46005976519891,1
"SWARM_393",21.705,21.705,41,2,47.13,0.02,3.1,20.63,21.6795,24.9,26.47,26.51775,0.67,0.99,3.97655883159615,0
"SWARM_363",27.35,27.35,12,2,98.66,0.01,18.74,26.22,26.37,27.12,27.8815,28.2925,1,1,19.7440811345076,2
"SWARM_522",27.35,27.44,12,2,97.96,0.01,20.21,26.065,26.336,27.25,27.994,28.37225,1,1,19.0847966746399,2
"SWARM_485",25.05,25.05,39,2,44.33,0.01,4.6,23.319,23.4,25.05,25.655,26.718,0.94,0.98,5.02186302302542,0
"SWARM_478",19.95,21.705,82,2,89.06,0.01,7.72,16.9225,19.945,22.525,26.185,26.34875,1,1,7.88433876349774,2
"SWARM_484",26.37,26.22,93,1,88.22,0.01,4.49,23.89725,24.663,26.065,26.6,26.745,1,1,4.87631613413428,1
"SWARM_456",27.35,27.35,89,1,98.89,0.01,7.39,26.8895,27.1,27.35,27.845,28.2925,0.99,1,6.98545253133294,1
"SWARM_356",24.555,24.555,33,1,51.62,0.01,4.09,24.41,24.4385,24.645,25.15,25.37475,0.97,0.97,4.2044206275395,1
"SWARM_613",24.945,24.945,13,1,18.51,0.02,2.9,23.19175,23.5015,24.945,25,26.01575,0.9,0.72,2.88981672423473,0
"SWARM_523",27.35,27.44,87,1,95.6,0.01,7.58,23,23.165,27.35,27.755,27.887,0.84,1,6.91933745600934,0
"SWARM_406",27.35,27.35,59,2,93.52,0.01,6.76,25.9975,26.0135,27.3,27.76,28.29,1,1,6.29460575453296,2
"SWARM_467",27.35,25.785,98,2,82.42,0.01,5.73,24.045,24.1755,25.835,26.232,26.6,1,1,5.70911394498617,2
